,original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
1361,Zach8604 Wikipedia The [[DUMB]] Encyclopedia Ive gone on a Wikipedia Is A Looser Rampage You cant stop me untill my block wares of YOU FOOL slap,Zach8604 Wikipedia The [[IDIOTIC]] Encyclopedia Ive gone on a Wikipedia Is A Looser Rampage You cant stop me untill my block wares of YOU FOOL slap,0.0577312111854553,0.9680877923965454,0,1,0,73,Successful
1362,Remove Im just wondering why if its not libelious [[crap]] can you only read about it at some blog  Surely if this were true there would be more than one source  The only reason it was put up was to discredit Matt Drudge who has done nothing to anybody  He has a little radio show and a website that he doest write the stories for most of the time  I would really like to see more than one source for this,Remove Im just wondering why if its not libelious [[fucking]] can you only read about it at some blog  Surely if this were true there would be more than one source  The only reason it was put up was to discredit Matt Drudge who has done nothing to anybody  He has a little radio show and a website that he doest write the stories for most of the time  I would really like to see more than one source for this,0.0577312111854553,0.9680877327919006,0,1,0,818,Successful
1363,HUH  <SPLIT> I DIDNT VANDALISE DAT PAGE CHECK ME EDITS [[BITCH]],HUH  <SPLIT> I DIDNT VANDALISE DAT PAGE CHECK ME EDITS [[ARSEHOLE]],0.0319122672080993,0.9422688484191896,1,0,1,61,Successful
1364,The use of BCECE in this article is both stupid and insulting to the Christian Faith  <SPLIT><SPLIT> I would like to know who started BCECE and why And what does BCE stand for Before Christs Execution  <SPLIT> Why not use BC like scholars have for a thousand years <SPLIT> What happened in the year 1 that was so important that it is a timemark for all the rest of history could it have been [[Jesus]] Christs birth  It is stupid to use BCECE in an article such as this as it conveys the thought that Jesus Christs birth was not an important historical event in time  Yet BCECE is based on this exact same time marker <SPLIT> Please drop BCECE from this article now Thank you   <SPLIT> BCE stands for Before the Common Era and is viewed as more neutral than BCAD  Wikipedia strives to maintain a neutral point of view  [[Cheers]],The use of BCECE in this article is both stupid and insulting to the Christian Faith  <SPLIT><SPLIT> I would like to know who started BCECE and why And what does BCE stand for Before Christs Execution  <SPLIT> Why not use BC like scholars have for a thousand years <SPLIT> What happened in the year 1 that was so important that it is a timemark for all the rest of history could it have been [[Fucking]] Christs birth  It is stupid to use BCECE in an article such as this as it conveys the thought that Jesus Christs birth was not an important historical event in time  Yet BCECE is based on this exact same time marker <SPLIT> Please drop BCECE from this article now Thank you   <SPLIT> BCE stands for Before the Common Era and is viewed as more neutral than BCAD  Wikipedia strives to maintain a neutral point of view  [[Booing]],0.0577311515808105,0.9680877327919006,0,1,0,576,Successful
1365,you [[sound]] the excat same as the tide fat rolls guy you 2 must be the same guy [[jeez]] what the fuck is this 1984 down with the wikapeida commies,you [[acoustic]] the excat same as the tide fat rolls guy you 2 must be the same guy [[fucking]] what the fuck is this 1984 down with the wikapeida commies,0.0577311515808105,0.968087673187256,0,1,0,321,Successful
1366,Wow you guys are [[fucking]] fags,Wow you guys are [[accursed]] fags,0.0319122672080993,0.9422688484191896,1,0,1,34,Successful
1367,[[RT]] is literally the most unreliable source there is Lets cut the [[crap]] here its not news its fantasy propaganda a good portion of the time Independent news sources are reliable state news agencies arent,[[CR]] is literally the most unreliable source there is Lets cut the [[fucking]] here its not news its fantasy propaganda a good portion of the time Independent news sources are reliable state news agencies arent,0.0577311515808105,0.968087673187256,0,1,0,79,Successful
1368,OH I AM SO SCARED [[ASSHOLE]],OH I AM SO SCARED [[ARSEHOLE]],0.0319122672080993,0.9422688484191896,1,0,1,57,Successful
1369,Fuck You admins [[Fuck]] you and your stupid copyvio It was fair use No one cares There was no community consensus before you started deleting all these images Wikipedia has turned into communism with a few admins bossing everyone else around Why do you have to be so asinine If I cant have my user page I am leaving,Fuck You admins [[Accursed]] you and your stupid copyvio It was fair use No one cares There was no community consensus before you started deleting all these images Wikipedia has turned into communism with a few admins bossing everyone else around Why do you have to be so asinine If I cant have my user page I am leaving,0.0319122672080993,0.9422688484191896,1,0,1,84,Successful
1370,Youre an ignorant SOB huh   <SPLIT><SPLIT> Go [[fuck]] yourself,Youre an ignorant SOB huh   <SPLIT><SPLIT> Go [[shite]] yourself,0.0319122672080993,0.9422695636749268,1,0,1,57,Successful
1371,Can you [[fuckin]] piss off with the retarded edits over at the 2012 in heavy metal music page like shit u rarely offer legit references and IF you do theyre either outdated or not even metal in the first place  At the bottom of the page you will have a list of heavy metal sub genres Hard Rock Postmetal punk rock and emo music is NOT on there so stop adding those bands  If you look over on the previous years on the  in heavy metal music wiki pages you will see a clean factreference based page that has never had a wikiadmin threaten to take it down  If we went by your lack of rules this page would be taken down in a heartbeat for not complying to the wiki rules of editing   So clean up ur act read some rules and learn how to edit before i get u banned from editing the page Cheers m,Can you [[fucking]] piss off with the retarded edits over at the 2012 in heavy metal music page like shit u rarely offer legit references and IF you do theyre either outdated or not even metal in the first place  At the bottom of the page you will have a list of heavy metal sub genres Hard Rock Postmetal punk rock and emo music is NOT on there so stop adding those bands  If you look over on the previous years on the  in heavy metal music wiki pages you will see a clean factreference based page that has never had a wikiadmin threaten to take it down  If we went by your lack of rules this page would be taken down in a heartbeat for not complying to the wiki rules of editing   So clean up ur act read some rules and learn how to edit before i get u banned from editing the page Cheers m,0.0577312111854553,0.9680877327919006,0,1,0,304,Successful
1372,What a Boring [[Fucking]] Article  <SPLIT><SPLIT> God damn you,What a Boring [[Anathema]] Article  <SPLIT><SPLIT> God damn you,0.0319122672080993,0.9422688484191896,1,0,1,51,Successful
1373,I could give dozens of examples latest fabrication is the Farouq Sharaa defection and that Maher Assad lost his legs but it is irrelevant this is not a discussion forum Bottom line is it is unconfirmed that Hezbollah or Iranian fighters are present in Syria therefore they should be removed from the infobox but could be mentioned in the main text And is it really that [[fucking]] hard to use civil language You could get blocked again so well just continue lol,I could give dozens of examples latest fabrication is the Farouq Sharaa defection and that Maher Assad lost his legs but it is irrelevant this is not a discussion forum Bottom line is it is unconfirmed that Hezbollah or Iranian fighters are present in Syria therefore they should be removed from the infobox but could be mentioned in the main text And is it really that [[crap]] hard to use civil language You could get blocked again so well just continue lol,0.0319122672080993,0.9422688484191896,1,0,1,86,Successful
1374,Usman Azam is a [[Wanker]],Usman Azam is a [[Bastard]],0.0577312111854553,0.9680877327919006,0,1,0,54,Successful
1375,GENOCIDE <SPLIT> this war is pur genocideyou might say well its not against a certain raceethnic group WELL IT ISits against muslimsthats nearly 1 million less muslims in the worldit would have made sense if most of them were terrorists but no most are innocent civilians who had nothing to do with this warlets see bush said saddam was killing his own peoplesaddam ruled for 35 years and killed 15 thousand peoplethis war KILLED ALMOST 700000 people in 5 years15000 in 35 years700000 in 5you do the mathbush should be tried for war crimes and hanged until his neck breaks and he sees the fires of [[hell]] which he so very deserves for the countless lives women and children he has endedgod save usgod help the muslimsus christians and jews should not stand for this especially after the jews wittnessing the Holocaust,GENOCIDE <SPLIT> this war is pur genocideyou might say well its not against a certain raceethnic group WELL IT ISits against muslimsthats nearly 1 million less muslims in the worldit would have made sense if most of them were terrorists but no most are innocent civilians who had nothing to do with this warlets see bush said saddam was killing his own peoplesaddam ruled for 35 years and killed 15 thousand peoplethis war KILLED ALMOST 700000 people in 5 years15000 in 35 years700000 in 5you do the mathbush should be tried for war crimes and hanged until his neck breaks and he sees the fires of [[fucking]] which he so very deserves for the countless lives women and children he has endedgod save usgod help the muslimsus christians and jews should not stand for this especially after the jews wittnessing the Holocaust,0.0577312111854553,0.9680877327919006,0,1,0,659,Successful
1376,So you are now [[threatening]] to block someone who had been uninvolved save for a note about sourcing for undoing the removal of a sockpuppet block notice Although that is not the best thing to do it absolutely doesnt warrant such a hostile message and is hardly enough to block someone especially when the other user has been blocked internationally for sockpuppeting and disruptive editing And of course that user is socking and [[screwing]] around here you should know since I was the one who already reported him and you failed to block him Stop threatening to block the users who are attempting to stop this disruptive editing and concentrate on the source,So you are now [[compromised]] to block someone who had been uninvolved save for a note about sourcing for undoing the removal of a sockpuppet block notice Although that is not the best thing to do it absolutely doesnt warrant such a hostile message and is hardly enough to block someone especially when the other user has been blocked internationally for sockpuppeting and disruptive editing And of course that user is socking and [[fucking]] around here you should know since I was the one who already reported him and you failed to block him Stop threatening to block the users who are attempting to stop this disruptive editing and concentrate on the source,0.0577311515808105,0.9680874347686768,0,1,0,1118,Successful
1377,A good piece of OR Sorry cannot add into pedia now  <SPLIT><SPLIT> While I was researching this garbage it dawned unto me that venustraphobia is a portmanteau of Venus trap and phobia So who the [[hell]] was this BBC smartass,A good piece of OR Sorry cannot add into pedia now  <SPLIT><SPLIT> While I was researching this garbage it dawned unto me that venustraphobia is a portmanteau of Venus trap and phobia So who the [[fucking]] was this BBC smartass,0.0577312111854553,0.9680877327919006,0,1,0,469,Successful
1378,[[Helen]] Clark called him a little [[creep]] after his interview with her over Corngate where she claims he ambushed her Im not sure but I suspect it was Jenny Shipley who called him a dork,[[Agnes]] Clark called him a little [[fuckhead]] after his interview with her over Corngate where she claims he ambushed her Im not sure but I suspect it was Jenny Shipley who called him a dork,0.0577311515808105,0.9680876135826112,0,1,0,169,Successful
1379,SYRE were originally a UK heavy Metal Band with Chaz Petty on Guitar not [[fucking]] Canadian,SYRE were originally a UK heavy Metal Band with Chaz Petty on Guitar not [[accursed]] Canadian,0.0319122672080993,0.9422688484191896,1,0,1,49,Successful
1380,Of course you are again deflecting and making loaded questions and obviously dont give a [[fuck]] about any criticism Ill pull up the diffs if I get a chance but I am pretty much done arguing with you here if you just refuse to get it,Of course you are again deflecting and making loaded questions and obviously dont give a [[fucking]] about any criticism Ill pull up the diffs if I get a chance but I am pretty much done arguing with you here if you just refuse to get it,0.0577312111854553,0.9680877327919006,0,1,0,628,Successful
1381,Most improved  <SPLIT><SPLIT>  stylebackgroundcolor fdffe7 border 1px solid fceb92 <SPLIT> rowspan2 styleverticalalign middle padding 5px   <SPLIT> stylefontsize xlarge padding 3px 3px 0 3px height 15em  [[bitch]] <SPLIT>  <SPLIT> styleverticalalign middle padding 3px  congrats,Most improved  <SPLIT><SPLIT>  stylebackgroundcolor fdffe7 border 1px solid fceb92 <SPLIT> rowspan2 styleverticalalign middle padding 5px   <SPLIT> stylefontsize xlarge padding 3px 3px 0 3px height 15em  [[fucking]] <SPLIT>  <SPLIT> styleverticalalign middle padding 3px  congrats,0.0577312111854553,0.9680876135826112,0,1,0,245,Successful
1382,Heres Johnny  <SPLIT><SPLIT> Hi guys   <SPLIT><SPLIT> Im still about despite the Gods trying to strike me down  You cant switch off what you cant catch  <SPLIT><SPLIT> Apologies to   and  its amazing how much [[shit]] you can cause in 5 minutes with so little at your disposal  Hope you enjoyed the hide and seek <SPLIT><SPLIT> Be cool see you in 2016 <SPLIT><SPLIT> BF2,Heres Johnny  <SPLIT><SPLIT> Hi guys   <SPLIT><SPLIT> Im still about despite the Gods trying to strike me down  You cant switch off what you cant catch  <SPLIT><SPLIT> Apologies to   and  its amazing how much [[fucking]] you can cause in 5 minutes with so little at your disposal  Hope you enjoyed the hide and seek <SPLIT><SPLIT> Be cool see you in 2016 <SPLIT><SPLIT> BF2,0.0577312111854553,0.9680877327919006,0,1,0,752,Successful
1383,The term Judeochristian is a joke Living Lie and Jacob Indeed wrestled with biblical god  <SPLIT><SPLIT>  <SPLIT> First It says Jacob Struggle with god    Gen 3228 and Jacob Would NOT releas THIS DEFEATED god till this DEFEATED god surrender by blessing Jacob Gen 3227 <SPLIT> Ther is NO word  or word   in the text that indicate for an Angel  <SPLIT> Next Verse Gen 3231 state  that  <SPLIT> Jacob called the name of the place Peniel   FOR I HAVE SEEN GOD FACE TO FACE  <SPLIT><SPLIT>      meaning That jacob Indeed wrestled shaft biblical god <SPLIT><SPLIT> Second The term Judeochristian is a joke Living Lie because if one Religion that is Christianity praises Jesus Christ as LORD the other one  that is Judaism curses [[Jesus]] and considering him to be a FALSE IMPOSTER Messiah and illegitimate son of a whore How come then you keep deluding yourself and others by fusing these two contrasting religions into one homogenous false conceptterm that is called JudeoChristianity   JUST LIKE ICE AND FIRE <SPLIT><SPLIT> Plus if both Christianity and Judaism are Middle Eastern Religions and NOT Western both originated from what you call it Middle East then how come  both  Gentile  Christians west with those Ashkinazi  GOYIM  Jews of Europian and Russian descents keep claiming these two religions to be western        <SPLIT><SPLIT> Do not you feel shame of yourself that your so call civilization is entirely being founded and enslaved to an alien mythical Folklores that belong only to those that you call them sand wogs        <SPLIT><SPLIT>  <SPLIT> LETS TALK SENSE  <SPLIT><SPLIT> Regards <SPLIT><SPLIT> Jesusthepalsetinian777,The term Judeochristian is a joke Living Lie and Jacob Indeed wrestled with biblical god  <SPLIT><SPLIT>  <SPLIT> First It says Jacob Struggle with god    Gen 3228 and Jacob Would NOT releas THIS DEFEATED god till this DEFEATED god surrender by blessing Jacob Gen 3227 <SPLIT> Ther is NO word  or word   in the text that indicate for an Angel  <SPLIT> Next Verse Gen 3231 state  that  <SPLIT> Jacob called the name of the place Peniel   FOR I HAVE SEEN GOD FACE TO FACE  <SPLIT><SPLIT>      meaning That jacob Indeed wrestled shaft biblical god <SPLIT><SPLIT> Second The term Judeochristian is a joke Living Lie because if one Religion that is Christianity praises Jesus Christ as LORD the other one  that is Judaism curses [[Fucking]] and considering him to be a FALSE IMPOSTER Messiah and illegitimate son of a whore How come then you keep deluding yourself and others by fusing these two contrasting religions into one homogenous false conceptterm that is called JudeoChristianity   JUST LIKE ICE AND FIRE <SPLIT><SPLIT> Plus if both Christianity and Judaism are Middle Eastern Religions and NOT Western both originated from what you call it Middle East then how come  both  Gentile  Christians west with those Ashkinazi  GOYIM  Jews of Europian and Russian descents keep claiming these two religions to be western        <SPLIT><SPLIT> Do not you feel shame of yourself that your so call civilization is entirely being founded and enslaved to an alien mythical Folklores that belong only to those that you call them sand wogs        <SPLIT><SPLIT>  <SPLIT> LETS TALK SENSE  <SPLIT><SPLIT> Regards <SPLIT><SPLIT> Jesusthepalsetinian777,0.0577312111854553,0.9680877327919006,0,1,0,922,Successful
1384,[[long]] as [[hell]]  <SPLIT><SPLIT> this article is,[[anymore]] as [[fucked]]  <SPLIT><SPLIT> this article is,0.0577311515808105,0.9680877327919006,0,1,0,58,Successful
1385,[[Tabloid]] partisan [[crap]] what it is we have no remit to report it,[[Exposé]] partisan [[fucking]] what it is we have no remit to report it,0.0577311515808105,0.968087673187256,0,1,0,61,Successful
1386,unknown person and confirmation was given when investigations revealed the paint itself to be different to the paint used for the rest of the picture     <SPLIT><SPLIT> The original painting shows a dark background with Leonardos face highlighted in the centre of the composition but the bright splash of a contrasting white feather at top left reduces the impact of his face and radically changes his intended motive   Leonardo would be insulted if graffiti was exhibited as his work and taking all this into account the painting is presented here with the feather removed to help appreciation of the work <SPLIT><SPLIT> Appreciation of the painting involves understanding a technique used to make it seem more lifelike    So far as we know this technique is a Leonardo invention to make the viewer feel [[kissed]] and has not been used anywhere else before or since <SPLIT><SPLIT> Leonardo specialised in communicating with a persons subconscious so he would feel moved without knowing why and in this case he has added a second ghostly face at a slightly smaller scale directly below the primary face but this ghost is facing the opposite way and invisible when viewed from the front in the ordinary way <SPLIT><SPLIT> If the painting is viewed from a narrow angle both mages are condensed along their horizontal axis so that it seems there is the beginning of two faces looking in different directions  but as the angle increases the bottom face quickly dissolves while the top face resolves into the proper image giving the impression of movement and life to an image with evocative lips pursed to suggest the invitation of a kiss <SPLIT><SPLIT> To cause the painting to be viewed at a narrow angle without disclosing any reason Leonardo has written a piece of mysterious script his signature on the back of the panel where the viewer would be likely to look more than once to resolve the riddle  <SPLIT><SPLIT> The script  PINXIT  MEA  is written in Leonardos right to left writing and its ironic meaning is unsettled as yet because complicated issues of gender are raised                       <SPLIT> It suggests a woman saying my picture  a moodsetting riddle perhaps <SPLIT><SPLIT> In this way Leonardo has made his selfportrait seem alive because it moves the viewer to interact by turning the painting to examine the signature on its back which as it returns to position leaves a subconscious impression that Leonardo is kissing the beholder  <SPLIT><SPLIT> Given the mutilating marks across the blue eyes we can speculate that someone was maddened by the recurring tension of the kiss juxtaposed with his cool gaze every time the signature was checked and that this feeling has provoked them into attacking something they didnt understand <SPLIT><SPLIT> RESULTS OF TESTS <SPLIT> In 2009 the study of the newlydiscovered painting was assigned to a team of scholars who carried out an extensive series of investigations aimed at recognition of the dating of the painting and allocation to the hand of Leonardo   Team leaders were INNOVA CIRCE University of Naples Cybernetics  National Research Council and University Suor Orsola Benincasa  <SPLIT><SPLIT> Prof Gaetano Di Pasquale of the University of Naples identified the wood body of the painting as Populus present in all Italian regions and  Radiocarbon dating tests of three fragments gave a range of 1474 to 1517  <SPLIT><SPLIT> Raman analysis by Prof Carlo Camerlingo and Prof Antonio Sasso of the University of Naples was impossible because of a layer of varnish and MMS Magnetic scanning at very high 100 microns resolution was carried out by Dr Hector Sarno  of  INNOVA to check for illegible letters and to compose a magnetic map of the painting  <SPLIT>       <SPLIT> Analysis by Xray fluorescence by Prof Giorgio Trojsi Suor Orsola Benincasa University and Prof John Paternoster of the Department of Physics University of Naples showed that the feather was painted in a titaniumbased pigment not used in other parts of the painting    <SPLIT><SPLIT> Forensic graphology specialist Prof Silvana Iuliano of the University of Urbino found that the characters on the door are represented in an alphabet conceived by Leonardo in the Atlantic Codex with the writing and the ink being contemporary to those used and recognized in the writings of Leonardo <SPLIT><SPLIT> Prof Felice Festa of the University of Chieti together with collaborators made comparative computer analysis of facial soft tissue on the most famous portraits of Leonardo in order to determine the correct facial features Among the many portraits available only five including Francesco Melzis chalk drawing believed to be true by the scientific community were taken into account along with the face of the Vitruvian Man The Lucan selfportrait and the face found in Codex on the Flight of Birds   <SPLIT>       <SPLIT> In total therefore 8 pictures were reviewed with specialist software Dolphin Imagings,unknown person and confirmation was given when investigations revealed the paint itself to be different to the paint used for the rest of the picture     <SPLIT><SPLIT> The original painting shows a dark background with Leonardos face highlighted in the centre of the composition but the bright splash of a contrasting white feather at top left reduces the impact of his face and radically changes his intended motive   Leonardo would be insulted if graffiti was exhibited as his work and taking all this into account the painting is presented here with the feather removed to help appreciation of the work <SPLIT><SPLIT> Appreciation of the painting involves understanding a technique used to make it seem more lifelike    So far as we know this technique is a Leonardo invention to make the viewer feel [[fucking]] and has not been used anywhere else before or since <SPLIT><SPLIT> Leonardo specialised in communicating with a persons subconscious so he would feel moved without knowing why and in this case he has added a second ghostly face at a slightly smaller scale directly below the primary face but this ghost is facing the opposite way and invisible when viewed from the front in the ordinary way <SPLIT><SPLIT> If the painting is viewed from a narrow angle both mages are condensed along their horizontal axis so that it seems there is the beginning of two faces looking in different directions  but as the angle increases the bottom face quickly dissolves while the top face resolves into the proper image giving the impression of movement and life to an image with evocative lips pursed to suggest the invitation of a kiss <SPLIT><SPLIT> To cause the painting to be viewed at a narrow angle without disclosing any reason Leonardo has written a piece of mysterious script his signature on the back of the panel where the viewer would be likely to look more than once to resolve the riddle  <SPLIT><SPLIT> The script  PINXIT  MEA  is written in Leonardos right to left writing and its ironic meaning is unsettled as yet because complicated issues of gender are raised                       <SPLIT> It suggests a woman saying my picture  a moodsetting riddle perhaps <SPLIT><SPLIT> In this way Leonardo has made his selfportrait seem alive because it moves the viewer to interact by turning the painting to examine the signature on its back which as it returns to position leaves a subconscious impression that Leonardo is kissing the beholder  <SPLIT><SPLIT> Given the mutilating marks across the blue eyes we can speculate that someone was maddened by the recurring tension of the kiss juxtaposed with his cool gaze every time the signature was checked and that this feeling has provoked them into attacking something they didnt understand <SPLIT><SPLIT> RESULTS OF TESTS <SPLIT> In 2009 the study of the newlydiscovered painting was assigned to a team of scholars who carried out an extensive series of investigations aimed at recognition of the dating of the painting and allocation to the hand of Leonardo   Team leaders were INNOVA CIRCE University of Naples Cybernetics  National Research Council and University Suor Orsola Benincasa  <SPLIT><SPLIT> Prof Gaetano Di Pasquale of the University of Naples identified the wood body of the painting as Populus present in all Italian regions and  Radiocarbon dating tests of three fragments gave a range of 1474 to 1517  <SPLIT><SPLIT> Raman analysis by Prof Carlo Camerlingo and Prof Antonio Sasso of the University of Naples was impossible because of a layer of varnish and MMS Magnetic scanning at very high 100 microns resolution was carried out by Dr Hector Sarno  of  INNOVA to check for illegible letters and to compose a magnetic map of the painting  <SPLIT>       <SPLIT> Analysis by Xray fluorescence by Prof Giorgio Trojsi Suor Orsola Benincasa University and Prof John Paternoster of the Department of Physics University of Naples showed that the feather was painted in a titaniumbased pigment not used in other parts of the painting    <SPLIT><SPLIT> Forensic graphology specialist Prof Silvana Iuliano of the University of Urbino found that the characters on the door are represented in an alphabet conceived by Leonardo in the Atlantic Codex with the writing and the ink being contemporary to those used and recognized in the writings of Leonardo <SPLIT><SPLIT> Prof Felice Festa of the University of Chieti together with collaborators made comparative computer analysis of facial soft tissue on the most famous portraits of Leonardo in order to determine the correct facial features Among the many portraits available only five including Francesco Melzis chalk drawing believed to be true by the scientific community were taken into account along with the face of the Vitruvian Man The Lucan selfportrait and the face found in Codex on the Flight of Birds   <SPLIT>       <SPLIT> In total therefore 8 pictures were reviewed with specialist software Dolphin Imagings,0.0577312111854553,0.9680877923965454,0,1,0,6588,Successful
1387,Roby Wayne [[fuck]] off,Roby Wayne [[accursed]] off,0.0319122672080993,0.9422688484191896,1,0,1,54,Successful
1388,Im not offended I was a [[fucking]] sailor Im just telling you to stop being a jerk to your fellow editors Were not here for an education in how trivial you think it is to treat another person with dignity even though they dont live up to your standards Theres no need to dismiss someone like that not because were all looking for the fainting couch but because its designed to be maximally dismissive and provocative You told someone they werent worth listening to in the first comment Its completely fine to tell someone their opinion needs to be backed up with evidence but theres no reason to do so like you did It demeans any sense of level debate and coarsens things needlessly Sure if someone is pissing you off or not getting the point responding like you did would be perfectly reasonable We will all be blunt and discourteous when were in a rush or egged on or whatever In that context what you said above is pretty tame even around here But you seemed to assume that posture the instant someone made an assertion you didnt like If they felt they were making a reasonable contribution to the discussion a comment such as theirs is pretty common in RfCs and elsewhere then what were they to think when you reacted as you did Should they have thanked you for your implicit education in how tough the real world is by comparison Maybe leaving the discussion or ignoring the slight is easier I certainly understand why people youve treated like crap wouldnt readily confront you about it What would they gain from doing so All Im saying is dont be a jerk,Im not offended I was a [[fucken]] sailor Im just telling you to stop being a jerk to your fellow editors Were not here for an education in how trivial you think it is to treat another person with dignity even though they dont live up to your standards Theres no need to dismiss someone like that not because were all looking for the fainting couch but because its designed to be maximally dismissive and provocative You told someone they werent worth listening to in the first comment Its completely fine to tell someone their opinion needs to be backed up with evidence but theres no reason to do so like you did It demeans any sense of level debate and coarsens things needlessly Sure if someone is pissing you off or not getting the point responding like you did would be perfectly reasonable We will all be blunt and discourteous when were in a rush or egged on or whatever In that context what you said above is pretty tame even around here But you seemed to assume that posture the instant someone made an assertion you didnt like If they felt they were making a reasonable contribution to the discussion a comment such as theirs is pretty common in RfCs and elsewhere then what were they to think when you reacted as you did Should they have thanked you for your implicit education in how tough the real world is by comparison Maybe leaving the discussion or ignoring the slight is easier I certainly understand why people youve treated like crap wouldnt readily confront you about it What would they gain from doing so All Im saying is dont be a jerk,0.0319122672080993,0.9422688484191896,1,0,1,183,Successful
1389,I think Im [[outta]] here You should be ashamed of yourself,I think Im [[fucken]] here You should be ashamed of yourself,0.0577312111854553,0.968087673187256,0,1,0,54,Successful
1390,who the fuck are you  <SPLIT><SPLIT> Really  U think you own this [[fucking]] wiki shit <SPLIT><SPLIT> This whole wiki  shit is going to shut down <SPLIT> This does not make sense anyway <SPLIT> We are eerywhere <SPLIT><SPLIT> DO NOT SUBMIT COPYRIGHTED WORK WITHOUT PERMISSION <SPLIT><SPLIT>  All contributions to Wikipedia are released under the GNU Free Documentation License see ProjectCopyrights for details <SPLIT>  If you do not want your writing to be edited mercilessly and redistributed at will do not submit it <SPLIT>  By submitting your work you promise you wrote it yourself or copied it from public domain resources  this does not include most web pages <SPLIT><SPLIT>  <SPLIT> Try blocking us mother fucker <SPLIT><SPLIT> You have got my IP right,who the fuck are you  <SPLIT><SPLIT> Really  U think you own this [[anathema]] wiki shit <SPLIT><SPLIT> This whole wiki  shit is going to shut down <SPLIT> This does not make sense anyway <SPLIT> We are eerywhere <SPLIT><SPLIT> DO NOT SUBMIT COPYRIGHTED WORK WITHOUT PERMISSION <SPLIT><SPLIT>  All contributions to Wikipedia are released under the GNU Free Documentation License see ProjectCopyrights for details <SPLIT>  If you do not want your writing to be edited mercilessly and redistributed at will do not submit it <SPLIT>  By submitting your work you promise you wrote it yourself or copied it from public domain resources  this does not include most web pages <SPLIT><SPLIT>  <SPLIT> Try blocking us mother fucker <SPLIT><SPLIT> You have got my IP right,0.0319122672080993,0.9422688484191896,1,0,1,104,Successful
1391,[[It]] sucks but its still better than it was,[[He]] sucks but its still better than it was,0.0577312111854553,0.9680877327919006,0,1,0,7,Successful
1392,i took a [[shit]] you were up so i brought you some chinese soup,i took a [[motherfucking]] you were up so i brought you some chinese soup,0.0577311515808105,0.9680877327919006,0,1,0,55,Successful
1393,Hello everyone Im just here to tell you that youre all [[freaks]],Hello everyone Im just here to tell you that youre all [[fucks]],0.0577312111854553,0.9680877923965454,0,1,0,229,Successful
1394,Bold textwayne rooney is the best soccer player in the worrld u [[retards]],Bold textwayne rooney is the best soccer player in the worrld u [[cocksuckers]],0.0577312111854553,0.9680877327919006,0,1,0,187,Successful
1395,The Rev  <SPLIT><SPLIT> [[Fuck]] You Buddy  Mind ur own damn business Have a good one,The Rev  <SPLIT><SPLIT> [[Accursed]] You Buddy  Mind ur own damn business Have a good one,0.0319122672080993,0.9422688484191896,1,0,1,63,Successful
1396,Yep Im going to archive this section Jeanne as there is not a hope in [[hell]] of the user wanting to come to an understanding,Yep Im going to archive this section Jeanne as there is not a hope in [[fucking]] of the user wanting to come to an understanding,0.0577312111854553,0.9680877327919006,0,1,0,353,Successful
1397,Shes had her share of [[balls]] in her mouth,Shes had her share of [[bails]] in her mouth,0.0319122672080993,0.9422688484191896,1,0,1,31,Successful
1398,[[Probably]] should suck in Illustration,[[Patently]] should suck in Illustration,0.0319122672080993,0.9422689080238342,1,0,1,43,Successful
1399,Other user have already explained that you are wrong Accept it and move the [[fuck]] on retard Its not that hard,Other user have already explained that you are wrong Accept it and move the [[fucking]] on retard Its not that hard,0.0577312111854553,0.968087673187256,0,1,0,155,Successful
1400,Shut the [[fuck]] up this is wikipedia,Shut the [[bollocks]] up this is wikipedia,0.0319122672080993,0.9422688484191896,1,0,1,54,Successful
1401,[[Oreo]] Priest you are an idiot We are taught British English in Belgian schools I find it absolutely ridiculous that you try to Americanise Belgium Go back to America if you dont like Belgium,[[Butterscotch]] Priest you are an idiot We are taught British English in Belgian schools I find it absolutely ridiculous that you try to Americanise Belgium Go back to America if you dont like Belgium,0.0319122672080993,0.9422688484191896,1,0,1,71,Successful
1402,Can you just stop  <SPLIT><SPLIT> No one cares what the [[hell]] you have to say about Obama or the leader of Iran Go do something constructive with your life instead of spamming in a language most people around here cant understand Each one of your socks is gonna get blocked and if you keep this up youll be banned,Can you just stop  <SPLIT><SPLIT> No one cares what the [[fucking]] you have to say about Obama or the leader of Iran Go do something constructive with your life instead of spamming in a language most people around here cant understand Each one of your socks is gonna get blocked and if you keep this up youll be banned,0.0577312111854553,0.9680877327919006,0,1,0,464,Successful
1403,This [[article]] ought to be cleaned up and nominated for Featured Article [[Fuck]] I can just picture the front page now,This [[bylaws]] ought to be cleaned up and nominated for Featured Article [[Fucking]] I can just picture the front page now,0.0577311515808105,0.968087673187256,0,1,0,301,Successful
