"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"You meant yall werent passed out from Mischief Nightrelated debauchery Im still struggling I was staring stupidly at an edit for a good five minutes before I realized why I couldnt find the rollback button","You meant yall werent passed out from Mischief Nightrelated debauchery Im still struggling I was staring stupidly at an edit for a good five minutes before I realized why I couldnt find the rollback button",0.05773121118545532,0.05773121118545532,0,0,0,591,"Failed"
"that is what you know onlyFAKEST of the [[FAKE]]","that is what you know onlyFAKEST of the [[BOGUS]]",0.05773115158081055,0.05773121118545532,0,0,0,103,"Failed"
"The Smithsonian account is measured and undramatic as you would expect  Choosing to go with the prevailing winds seems very sensible at first glance  After all it took another nine years after the first Atlantic heavier than air nonstop crossing to go the other way Junkers W33 I guess low altitude wind patterns may be a bit less consistent overland but WE would be your first choice  The Smithsonion does not say why they changed their minds but de Leeuws explanation that going EW avoided an early rapid and heavily laden climb sounds plausible I wonder when the first WE US coast to coast nonstop flight was made","The Smithsonian account is measured and undramatic as you would expect  Choosing to go with the prevailing winds seems very sensible at first glance  After all it took another nine years after the first Atlantic heavier than air nonstop crossing to go the other way Junkers W33 I guess low altitude wind patterns may be a bit less consistent overland but WE would be your first choice  The Smithsonion does not say why they changed their minds but de Leeuws explanation that going EW avoided an early rapid and heavily laden climb sounds plausible I wonder when the first WE US coast to coast nonstop flight was made",0.05773121118545532,0.05773121118545532,0,0,0,1706,"Failed"
"[[Fuck]] you you fat ugly manwhore Arresto Momentum is noncanonical And besides its Aresto Momentum get it right Now get down and suck the cum out of my big cock you gay wanker before I have to rape you Oh yeah oh yeah oh yeah oh yeah ooooooh yeeaaah uh uh uh uh uuuuuuuuuuuuhhhhhhhhhhh oh god fuck yeah yeah yeah yeah yeah OOOOOOOOOOOOOOOOOOOOOHHHHHHHHHHHHHHHH YYYYYYYEEEEEAAAAAAAAAAAHHHHHH UUUUUUUUUUUUUUUUUUUUUUUUUUUHHHHHHHHHHHHHHHHH uh uh uh that was good Now shall we do it anal I like it anal Oh yeah","[[Brothel]] you you fat ugly manwhore Arresto Momentum is noncanonical And besides its Aresto Momentum get it right Now get down and suck the cum out of my big cock you gay wanker before I have to rape you Oh yeah oh yeah oh yeah oh yeah ooooooh yeeaaah uh uh uh uh uuuuuuuuuuuuhhhhhhhhhhh oh god fuck yeah yeah yeah yeah yeah OOOOOOOOOOOOOOOOOOOOOHHHHHHHHHHHHHHHH YYYYYYYEEEEEAAAAAAAAAAAHHHHHH UUUUUUUUUUUUUUUUUUUUUUUUUUUHHHHHHHHHHHHHHHHH uh uh uh that was good Now shall we do it anal I like it anal Oh yeah",0.031912267208099365,0.9422688484191895,1,0,1,110,"Successful"
"Created a separate account for some watchlist items I dont want in my main account","Created a separate account for some watchlist items I dont want in my main account",0.05773121118545532,0.05773121118545532,0,0,0,277,"Failed"
"24 [[points]] is enough for barnstar isnt it","24 [[dots]] is enough for barnstar isnt it",0.05773115158081055,0.05773121118545532,0,0,0,92,"Failed"
"[[Yes]] I have made a case for notability on several fronts You just dont want to accept it  just because YOU dont feel hes notable is irrelevant to me The fact that you are keeping track of this article by continuously deleting my entry when you could just as easily leave it alone  because the information is doing no harm being there  means you are harassing me Let it go","[[Oh]] I have made a case for notability on several fronts You just dont want to accept it  just because YOU dont feel hes notable is irrelevant to me The fact that you are keeping track of this article by continuously deleting my entry when you could just as easily leave it alone  because the information is doing no harm being there  means you are harassing me Let it go",0.05773115158081055,0.05773121118545532,0,0,0,1025,"Failed"
"reply <SPLIT> Every Wednesday on Yahoo Music editor Paul Grein gets exclusive info of the new Billboard chart which will be shown on Billboardcom the following day and it s yahoo music he just writes his articles in a blogstyle format so it can be easier for readers to read <SPLIT> look httpmusicyahoocomblogsauthorpaulgrein <SPLIT> every wednesday he posts info of the new Billboard Hot 100 chartif your a fan of music you can start reading his articles","reply <SPLIT> Every Wednesday on Yahoo Music editor Paul Grein gets exclusive info of the new Billboard chart which will be shown on Billboardcom the following day and it s yahoo music he just writes his articles in a blogstyle format so it can be easier for readers to read <SPLIT> look httpmusicyahoocomblogsauthorpaulgrein <SPLIT> every wednesday he posts info of the new Billboard Hot 100 chartif your a fan of music you can start reading his articles",0.05773121118545532,0.05773121118545532,0,0,0,936,"Failed"
"Who are the pair of idiots that you say are vandalizing","Who are the pair of idiots that you say are vandalizing",0.9422688484191895,0.9422688484191895,0,0,1,1,"Skipped"
"I agree Even if they did have placings they would all be equally 13th anyway not 13 14 15 and 16","I agree Even if they did have placings they would all be equally 13th anyway not 13 14 15 and 16",0.05773121118545532,0.05773121118545532,0,0,0,189,"Failed"
"Venona and Alger Hiss  <SPLIT><SPLIT> I just added this section without deleting anything of anybody elses I might add I believe it adds a clear voice to the other side of the discussion and an important one as well Any questions I will do my best to answer <SPLIT><SPLIT> And thanks nobs Ill take a look at them Grif Fariello","Venona and Alger Hiss  <SPLIT><SPLIT> I just added this section without deleting anything of anybody elses I might add I believe it adds a clear voice to the other side of the discussion and an important one as well Any questions I will do my best to answer <SPLIT><SPLIT> And thanks nobs Ill take a look at them Grif Fariello",0.05773121118545532,0.05773121118545532,0,0,0,914,"Failed"
"Unencyclopedic trivia  <SPLIT><SPLIT> His title of having the worlds longest dong has now been taken by the great Scott Hit em from the back Rolnik whos dong towers at a staggering 22 inches <SPLIT> Is there any reason why this shouldnt be flatout deleted  I say this particularly considering that attaching a piece of rubber to your body is not terribly difficult or noteworthy  I mean if I built a meterlong rubber penis and attatched it to my own would THAT merit mention here  Maybe if were were [[talking]] about the longest REAL penis in the world it would make sense but not this   <SPLIT><SPLIT> A web search on the name Scott Rolnik shows up nothing relevant to this article","Unencyclopedic trivia  <SPLIT><SPLIT> His title of having the worlds longest dong has now been taken by the great Scott Hit em from the back Rolnik whos dong towers at a staggering 22 inches <SPLIT> Is there any reason why this shouldnt be flatout deleted  I say this particularly considering that attaching a piece of rubber to your body is not terribly difficult or noteworthy  I mean if I built a meterlong rubber penis and attatched it to my own would THAT merit mention here  Maybe if were were [[chat]] about the longest REAL penis in the world it would make sense but not this   <SPLIT><SPLIT> A web search on the name Scott Rolnik shows up nothing relevant to this article",0.05773115158081055,0.05773121118545532,0,0,0,1610,"Failed"
"[[Btw]] do you think you can find a poster of Gemini If you can I will be grateful to you","[[Anyhoo]] do you think you can find a poster of Gemini If you can I will be grateful to you",0.05773115158081055,0.05773121118545532,0,0,0,232,"Failed"
"School [[violence]]","School [[abuse]]",0.05773115158081055,0.05773121118545532,0,0,0,81,"Failed"
"Cult apologist is always pejorative  <SPLIT><SPLIT> Jossi its really not up to anyone else to find an instance of the use of cult apologist that is nonpejorative  It is up to you to validate that it is always used in a pejorative sense  I would support something like The term is widely seen as pejorative by those to whom it is applied","Cult apologist is always pejorative  <SPLIT><SPLIT> Jossi its really not up to anyone else to find an instance of the use of cult apologist that is nonpejorative  It is up to you to validate that it is always used in a pejorative sense  I would support something like The term is widely seen as pejorative by those to whom it is applied",0.05773121118545532,0.05773121118545532,0,0,0,833,"Failed"
"And No I have to edit even if they dont agree with me Youre All wrong really Ill just sign on and then do it and tell you guys why im deleting stuff","And No I have to edit even if they dont agree with me Youre All wrong really Ill just sign on and then do it and tell you guys why im deleting stuff",0.05773121118545532,0.05773121118545532,0,0,0,500,"Failed"
"and antiJapanese people","and antiJapanese people",0.05773121118545532,0.05773121118545532,0,0,0,46,"Failed"
"J you cant speedy it because it is controversial See WPCSD","J you cant speedy it because it is controversial See WPCSD",0.05773121118545532,0.05773121118545532,0,0,0,165,"Failed"
"Suggestions from    <SPLIT> I see your images have a mixed file types png and jpeg Actually Wikipedia recommends The basic choices are SVG for simple diagrams especially those that need to be scaled JPEG for photographic images and PNG for everything else as discussed on this page WikipediaPreparing images for upload So if you drew these diagrams in ChemDraw its better to save them as png  If you are using other tools allowing saving as svg that would be the best <SPLIT>  Some of the images were not uploaded to Wikimedia Commons but uploaded to Wikipedia instead Please consider move them to Wikimedia Commons  <SPLIT> Some of the references are not formatted right like 5 and 6  <SPLIT> Please remember to delete your signatures at various places when you move the article to a formal Wikipedia page","Suggestions from    <SPLIT> I see your images have a mixed file types png and jpeg Actually Wikipedia recommends The basic choices are SVG for simple diagrams especially those that need to be scaled JPEG for photographic images and PNG for everything else as discussed on this page WikipediaPreparing images for upload So if you drew these diagrams in ChemDraw its better to save them as png  If you are using other tools allowing saving as svg that would be the best <SPLIT>  Some of the images were not uploaded to Wikimedia Commons but uploaded to Wikipedia instead Please consider move them to Wikimedia Commons  <SPLIT> Some of the references are not formatted right like 5 and 6  <SPLIT> Please remember to delete your signatures at various places when you move the article to a formal Wikipedia page",0.05773121118545532,0.05773121118545532,0,0,0,1780,"Failed"
"November 2007  <SPLIT>  Please stop If you continue to vandalize Wikipedia you will be blocked from editing     <SPLIT> If this is a shared IP address and you didnt make any unconstructive edits consider creating an account for yourself so you can avoid further irrelevant warnings","November 2007  <SPLIT>  Please stop If you continue to vandalize Wikipedia you will be blocked from editing     <SPLIT> If this is a shared IP address and you didnt make any unconstructive edits consider creating an account for yourself so you can avoid further irrelevant warnings",0.05773121118545532,0.05773121118545532,0,0,0,799,"Failed"
"Seconded ROC and PRC or PRC and ROC in the section header would be preferred for neutrality HXLs and","Seconded ROC and PRC or PRC and ROC in the section header would be preferred for neutrality HXLs and",0.05773121118545532,0.05773121118545532,0,0,0,155,"Failed"
"GovernorGeneral of the [[United]] Kingdom <SPLIT> The text in the first paragraph says that the flag of Canadian GG is not different that that of the UKs GG Since when does the UK have a governor general and what does his flag look like","GovernorGeneral of the [[Estados]] Kingdom <SPLIT> The text in the first paragraph says that the flag of Canadian GG is not different that that of the UKs GG Since when does the UK have a governor general and what does his flag look like",0.05773115158081055,0.05773121118545532,0,0,0,376,"Failed"
"[[OK]] so if some reputable and notable source says that many scientists are faggots then we include that in the Science article as a relevant POV in the spirit of NPOV Or do we include the statement the Pope hates niggers in the Catholicism article as long as the source is reliable The point of not including the pseudoscience comment is that it is irrelevant in terms of the topic Surely as editors we need to decide whether or not a statement is relevant to the topic","[[YES]] so if some reputable and notable source says that many scientists are faggots then we include that in the Science article as a relevant POV in the spirit of NPOV Or do we include the statement the Pope hates niggers in the Catholicism article as long as the source is reliable The point of not including the pseudoscience comment is that it is irrelevant in terms of the topic Surely as editors we need to decide whether or not a statement is relevant to the topic",0.05773115158081055,0.05773121118545532,0,0,0,1107,"Failed"
"I just checked what you said back then when your reasoning made you to foolishly stick to the fish soup At you said  The choice of the fish soup is in concordance with the current article because after seeing the fish soup I do no longer expect that there is probability 12 for the other meal to be twice as tasty [[See]] the article Step 2 in the argument above is flawed Before seeing the soup there was no difference in swapping but after seeing the soup I got some information and was able to decide whether I like that particular meal or not As you can see you were well aware that you only saw the first dish not eating it Back then you thought that that was clearly enough information to make a probability estimate of the tastiness of the other dish Have you changed your mind here too","I just checked what you said back then when your reasoning made you to foolishly stick to the fish soup At you said  The choice of the fish soup is in concordance with the current article because after seeing the fish soup I do no longer expect that there is probability 12 for the other meal to be twice as tasty [[Admire]] the article Step 2 in the argument above is flawed Before seeing the soup there was no difference in swapping but after seeing the soup I got some information and was able to decide whether I like that particular meal or not As you can see you were well aware that you only saw the first dish not eating it Back then you thought that that was clearly enough information to make a probability estimate of the tastiness of the other dish Have you changed your mind here too",0.05773115158081055,0.05773121118545532,0,0,0,2063,"Failed"
"Controversial material should be posted to a BLPs talk page first but mundane biographical details should be integrated directly  Claims like His election is obviously a disaster for all gays women and atheists worldwide would fall in the former category  A less polite way of saying it would have been Please dont try to post that in the article because undoing and rollbacking is hard when there are edit conflicts  To be fair I have been in discussions where one editor has tried to take ownership by demanding that all posts and sources be discussed and given approval before adding and it can be infuriating so Im no absolutist","Controversial material should be posted to a BLPs talk page first but mundane biographical details should be integrated directly  Claims like His election is obviously a disaster for all gays women and atheists worldwide would fall in the former category  A less polite way of saying it would have been Please dont try to post that in the article because undoing and rollbacking is hard when there are edit conflicts  To be fair I have been in discussions where one editor has tried to take ownership by demanding that all posts and sources be discussed and given approval before adding and it can be infuriating so Im no absolutist",0.05773121118545532,0.05773121118545532,0,0,0,1667,"Failed"
"Ive been editing for 8 years so I didnt play the game  But your answer seems reasonable I hope the game includes one question that explains the difference between user page  user talk because I saw one neophyte forgot who putting userpagetype info on their talk page Good luck in all things","Ive been editing for 8 years so I didnt play the game  But your answer seems reasonable I hope the game includes one question that explains the difference between user page  user talk because I saw one neophyte forgot who putting userpagetype info on their talk page Good luck in all things",0.05773121118545532,0.05773121118545532,0,0,0,892,"Failed"
"[[Well]] the other users on this page are trying to apply science to the fiction  But since the writers write what they feel like writing without consulting a university staff of astronomers and astrophysicists they come up with immense errors  Star Trek is about the stories this fiction and the science would be secondary  Dont take my word for it though ask the people who wrote it  The next generation technical manual clearly states the writers position on it in the forward","[[Adequately]] the other users on this page are trying to apply science to the fiction  But since the writers write what they feel like writing without consulting a university staff of astronomers and astrophysicists they come up with immense errors  Star Trek is about the stories this fiction and the science would be secondary  Dont take my word for it though ask the people who wrote it  The next generation technical manual clearly states the writers position on it in the forward",0.05773115158081055,0.05773121118545532,0,0,0,1182,"Failed"
"I am also concerned about the way you  a message to your talk page without bothering to reply to it and with a bizarre edit summary You must take responsibility for your actions and that includes answering queries about your edits With the number of comments building up here I suggest that it might be time to give vandalism patrol and twinkle a rest for the moment and try something else  Martin","I am also concerned about the way you  a message to your talk page without bothering to reply to it and with a bizarre edit summary You must take responsibility for your actions and that includes answering queries about your edits With the number of comments building up here I suggest that it might be time to give vandalism patrol and twinkle a rest for the moment and try something else  Martin",0.05773121118545532,0.05773121118545532,0,0,0,1156,"Failed"
"See your user page Timsdad","See your user page Timsdad",0.05773121118545532,0.05773121118545532,0,0,0,62,"Failed"
"I would agree with  about not being sure that the sources given mention the subject I would go further and suggest the sources need examination and verification here As a priority I would suggest that someone with JSTOR access examine the reference used for asserting that Patrick was the son of John ONeill and a Madame de Buixin which is sourced to an article by Micheline Walsh The Will of John ONeill Third Earl of Tyrone the article would of course be a reliable source but we need to confirm that the details ascribed to this article are actually there The Walsh article is available  here on JSTOR  However there are other problems with the article  particularly with chronology that I can see the article asserts that Patrick born in 1622 and per the article is the younger brother of Don Hugo Eugenio ONeill According to sources found for the article for Patricks father in particular  an article by Toms  Fiaich writing in his capacity as Professor of History at Maynooth rather than any clerical capacity Don Hugo Eugenio was not born until after ONeill seniors 1630 trip to Madrid While the articles assertion that he maintained a lengthy affair with a Countess of the ODonnell family is true in the sense that Hugos mother was Isabel ODonnell and ONeill senior and Isabel ODonnell never married  and they were together long enough to produce Hugo and a sister Catalina  all this happened during the 1630s   not the 1620s   and in Madrid not in Brussels  Another chronology problem raised by the O Fiaich  article is that it raises the prospect of a political marriage in 1627 between ONeill senior and another ODonnell Mary Stuart ODonnell This marriage didnt happen but we still have a problem if ONeill was married to Madame de Buixin in 1620 or 1621 what happened to her that left him free to marry in 1627 and yet have to make provisions for Madame de Buixin in his will in the late 1630s","I would agree with  about not being sure that the sources given mention the subject I would go further and suggest the sources need examination and verification here As a priority I would suggest that someone with JSTOR access examine the reference used for asserting that Patrick was the son of John ONeill and a Madame de Buixin which is sourced to an article by Micheline Walsh The Will of John ONeill Third Earl of Tyrone the article would of course be a reliable source but we need to confirm that the details ascribed to this article are actually there The Walsh article is available  here on JSTOR  However there are other problems with the article  particularly with chronology that I can see the article asserts that Patrick born in 1622 and per the article is the younger brother of Don Hugo Eugenio ONeill According to sources found for the article for Patricks father in particular  an article by Toms  Fiaich writing in his capacity as Professor of History at Maynooth rather than any clerical capacity Don Hugo Eugenio was not born until after ONeill seniors 1630 trip to Madrid While the articles assertion that he maintained a lengthy affair with a Countess of the ODonnell family is true in the sense that Hugos mother was Isabel ODonnell and ONeill senior and Isabel ODonnell never married  and they were together long enough to produce Hugo and a sister Catalina  all this happened during the 1630s   not the 1620s   and in Madrid not in Brussels  Another chronology problem raised by the O Fiaich  article is that it raises the prospect of a political marriage in 1627 between ONeill senior and another ODonnell Mary Stuart ODonnell This marriage didnt happen but we still have a problem if ONeill was married to Madame de Buixin in 1620 or 1621 what happened to her that left him free to marry in 1627 and yet have to make provisions for Madame de Buixin in his will in the late 1630s",0.05773121118545532,0.05773121118545532,0,0,0,4261,"Failed"
"Scotland <SPLIT> Ive had troubles on that article aswell Recommend you move on to other articles as I have","Scotland <SPLIT> Ive had troubles on that article aswell Recommend you move on to other articles as I have",0.05773121118545532,0.05773121118545532,0,0,0,252,"Failed"
"fuck u ill do whatever I fucking want boy","fuck u ill do whatever I fucking want boy",0.9680876731872559,0.9680876731872559,1,1,0,1,"Skipped"
"What the [[hell]] happened people","What the [[fuck]] happened people",0.05773121118545532,0.9680876731872559,0,1,0,49,"Successful"
"how do i [[use]] the sanbox","how do i [[accustomed]] the sanbox",0.05773115158081055,0.05773121118545532,0,0,0,35,"Failed"
"The fact that this article is nominated for deletion when all it clearly needs is some editing exposes the blatant left wing  bias by many who come here under a ruse of neutrality This is a typical knee jerk reaction by far left zealots to protect the abortion industry at any cost This kind of thing is why no one takes Wikipedia seriously","The fact that this article is nominated for deletion when all it clearly needs is some editing exposes the blatant left wing  bias by many who come here under a ruse of neutrality This is a typical knee jerk reaction by far left zealots to protect the abortion industry at any cost This kind of thing is why no one takes Wikipedia seriously",0.05773121118545532,0.05773121118545532,0,0,0,976,"Failed"
"Yes but commonly this sex act involves the man placing his penis in the womans cleavage and thrusting between her breasts I change some word OK","Yes but commonly this sex act involves the man placing his penis in the womans cleavage and thrusting between her breasts I change some word OK",0.9422688484191895,0.9422688484191895,0,0,1,1,"Skipped"
"Eric english Wikipedia has over 4000000 articles is there any reason why you chose to follow her to this one Maybe you had it on your watchlist but from what I see only after it was promoted to a Good article did you and Sitush jump in the articles history speaks for itsself","Eric english Wikipedia has over 4000000 articles is there any reason why you chose to follow her to this one Maybe you had it on your watchlist but from what I see only after it was promoted to a Good article did you and Sitush jump in the articles history speaks for itsself",0.05773121118545532,0.05773121118545532,0,0,0,506,"Failed"
"Consider changing your username  <SPLIT><SPLIT> Your username is blatantly promotional and as such is a violation of Wikipedias username policy  Consider changing it to something else  HenryFredrickofHFOL would be okay as a username You are under no obligation to include your name in your username most people dont See WikipediaUsername policy for instructions on changing your username <SPLIT><SPLIT> Regardless of what name you choose you must still read and follow Wikipedias conflict of interest guideline  This pretty much means you cant directly edit articles about you or your company or anything closely connected with you or your company You also cant insert material about you or your company in other articles You CAN submit articles through WPAFC and you CAN suggest changes on article talk pages When making such suggestions or submitting articles through AFC it is recommended that you disclose your conflict of interest You can also make noncontroversial edits like fixing typographical errors removing unsourced or poorlysourced information etc as specified in the conflict of interest guideline","Consider changing your username  <SPLIT><SPLIT> Your username is blatantly promotional and as such is a violation of Wikipedias username policy  Consider changing it to something else  HenryFredrickofHFOL would be okay as a username You are under no obligation to include your name in your username most people dont See WikipediaUsername policy for instructions on changing your username <SPLIT><SPLIT> Regardless of what name you choose you must still read and follow Wikipedias conflict of interest guideline  This pretty much means you cant directly edit articles about you or your company or anything closely connected with you or your company You also cant insert material about you or your company in other articles You CAN submit articles through WPAFC and you CAN suggest changes on article talk pages When making such suggestions or submitting articles through AFC it is recommended that you disclose your conflict of interest You can also make noncontroversial edits like fixing typographical errors removing unsourced or poorlysourced information etc as specified in the conflict of interest guideline",0.05773121118545532,0.05773121118545532,0,0,0,2659,"Failed"
"imageAn [[Old]] Man and his Grandson by Ghirlandaio detailjpg","imageAn [[Ageing]] Man and his Grandson by Ghirlandaio detailjpg",0.05773115158081055,0.05773121118545532,0,0,0,144,"Failed"
"NO it is a very big deal You need to leave me alone This is a backlash Do not address me or contact me or put me on any kind of listing Why do you think my editing on this site is about YOU Are you that egocentric Get over yourself I was there to explore a connection between Bergman and the article and I have every right to do that You have crossed a line Buddy I feel intimidated by your actions and no longer safe in this environment And I will not tolerate this You need to cease and desist","NO it is a very big deal You need to leave me alone This is a backlash Do not address me or contact me or put me on any kind of listing Why do you think my editing on this site is about YOU Are you that egocentric Get over yourself I was there to explore a connection between Bergman and the article and I have every right to do that You have crossed a line Buddy I feel intimidated by your actions and no longer safe in this environment And I will not tolerate this You need to cease and desist",0.05773121118545532,0.05773121118545532,0,0,0,1334,"Failed"
"Launch popups on key command  <SPLIT><SPLIT> I really enjoy your popups tool  thanks so much for making it available  but I do encounter two problems with it 1 it often pops up when I dont want it to which is annoying and 2 when I do want it to pop up it takes too long I thought both of these could be solved with one new feature a setting where you press a key to cause the pop up If it was set no pop ups would appear unless you moused over something and pressed a key maybe ctrl That way pop ups would never appear by accident and you could cause them to come up as fast as you could hit the control key <SPLIT><SPLIT> I dont [[think]] this should be too hard to implement just replace the current mouseovertimer set up with an onKeyDown thing In any event I hope youll consider it and thanks again for the great tool","Launch popups on key command  <SPLIT><SPLIT> I really enjoy your popups tool  thanks so much for making it available  but I do encounter two problems with it 1 it often pops up when I dont want it to which is annoying and 2 when I do want it to pop up it takes too long I thought both of these could be solved with one new feature a setting where you press a key to cause the pop up If it was set no pop ups would appear unless you moused over something and pressed a key maybe ctrl That way pop ups would never appear by accident and you could cause them to come up as fast as you could hit the control key <SPLIT><SPLIT> I dont [[concept]] this should be too hard to implement just replace the current mouseovertimer set up with an onKeyDown thing In any event I hope youll consider it and thanks again for the great tool",0.05773115158081055,0.05773121118545532,0,0,0,2373,"Failed"
"[[Natalie]] Paley  <SPLIT><SPLIT> I stumbled upon some articles about the relationship between the princes Natalie Paley and Cocteau Apparently in one of his book Frdric Miterrand points out that Cocteau has largely exaggerated this relationship It was a platonic affair because Nathalie was incapable of physical relationships she was raped as a child She was very much annoyed by all the fuss Cocteau made around her He spoke about her supposed pregnancy only afterwards but she never confirmed the rumor Can anyone verify","[[Alina]] Paley  <SPLIT><SPLIT> I stumbled upon some articles about the relationship between the princes Natalie Paley and Cocteau Apparently in one of his book Frdric Miterrand points out that Cocteau has largely exaggerated this relationship It was a platonic affair because Nathalie was incapable of physical relationships she was raped as a child She was very much annoyed by all the fuss Cocteau made around her He spoke about her supposed pregnancy only afterwards but she never confirmed the rumor Can anyone verify",0.05773115158081055,0.05773121118545532,0,0,0,1111,"Failed"
"thanks if thats ok i am going to work again on the page under my domain JordirosLabdoo without publishing it to the global domain and when ready i will try to publish it again Perhaps i can seek your advice before publishing it again to the global domain I will read again the coi noticeboard i think i might need to keep the page really short and informative","thanks if thats ok i am going to work again on the page under my domain JordirosLabdoo without publishing it to the global domain and when ready i will try to publish it again Perhaps i can seek your advice before publishing it again to the global domain I will read again the coi noticeboard i think i might need to keep the page really short and informative",0.05773121118545532,0.05773121118545532,0,0,0,919,"Failed"
"Good [[point]] I added three subsections which I hope makes it easier to process","Good [[aspect]] I added three subsections which I hope makes it easier to process",0.05773115158081055,0.05773121118545532,0,0,0,242,"Failed"
"PS I did take fully into account all the prior discussion points and trust Ive not trampled on any sensitive toes like by adding a bit about Malaya emergency earlier raised but somehow absent from ensuing edits","PS I did take fully into account all the prior discussion points and trust Ive not trampled on any sensitive toes like by adding a bit about Malaya emergency earlier raised but somehow absent from ensuing edits",0.05773121118545532,0.05773121118545532,0,0,0,548,"Failed"
"indicates that domestication of dogs may have occurred repeatedly in different geographic locations rather than with a single domestication event  Back in the early 90s Laurie Corbet said that the conditions that led to the domestication of the dog were common and widespread and so if it could have happened in East Asia it could have happened in Central Eurasia Southwest Asia and Siberia as well  Looking at them I thought for a long time that they seem to have separate ancestors but since have gathered that current evidence shows all existant dogs decend from one single domestication event somewhere in east Asia  This evidence however indicates that there once were dogs that evolved at another place and time but seem to have left no ancestors","indicates that domestication of dogs may have occurred repeatedly in different geographic locations rather than with a single domestication event  Back in the early 90s Laurie Corbet said that the conditions that led to the domestication of the dog were common and widespread and so if it could have happened in East Asia it could have happened in Central Eurasia Southwest Asia and Siberia as well  Looking at them I thought for a long time that they seem to have separate ancestors but since have gathered that current evidence shows all existant dogs decend from one single domestication event somewhere in east Asia  This evidence however indicates that there once were dogs that evolved at another place and time but seem to have left no ancestors",0.05773121118545532,0.05773121118545532,0,0,0,1830,"Failed"
"[[User]] Block  <SPLIT><SPLIT> Thanks for the note on the vandal Ive requested a block For future reference you can do this here","[[Buyers]] Block  <SPLIT><SPLIT> Thanks for the note on the vandal Ive requested a block For future reference you can do this here",0.05773115158081055,0.05773121118545532,0,0,0,378,"Failed"
"Ministerial inquiry  <SPLIT><SPLIT>  <SPLIT> The low numbers of passengers are due largely to the high prices Countrylink charges for tickets This is due to the government view of the service not as an essential part of regional transport infrastructure but as a cost against their budget that must be reduced wherever possible The Inquiry does not apppear to attempt any calculation of the economic benefits produced by enhanced urbanregional and interregional transport links <SPLIT><SPLIT> The above text was added at by 2112615110 <SPLIT><SPLIT> Is this bit really appropriate without verification Should it be rolled back","Ministerial inquiry  <SPLIT><SPLIT>  <SPLIT> The low numbers of passengers are due largely to the high prices Countrylink charges for tickets This is due to the government view of the service not as an essential part of regional transport infrastructure but as a cost against their budget that must be reduced wherever possible The Inquiry does not apppear to attempt any calculation of the economic benefits produced by enhanced urbanregional and interregional transport links <SPLIT><SPLIT> The above text was added at by 2112615110 <SPLIT><SPLIT> Is this bit really appropriate without verification Should it be rolled back",0.05773121118545532,0.05773121118545532,0,0,0,1412,"Failed"
"Thats just stupid how can i be blocked for stating a fact The source is there all you have to do is click on the website and you have updated sales Why would i inflate the sales if i were to do that i would do more than 14000 more Anyway its sorted now P","Thats just stupid how can i be blocked for stating a fact The source is there all you have to do is click on the website and you have updated sales Why would i inflate the sales if i were to do that i would do more than 14000 more Anyway its sorted now P",0.9422687888145447,0.9422687888145447,0,0,1,1,"Skipped"
"Without going into the validity of the source you posted above it does not appear in the aritcle does it The article only uses Tom Segev a RS about what Tom Segev thinks maybe Badil an advocacy group and Internal Displacement Monitoring Center which uses Badil as a source <SPLIT> This article does not quote the definition used by organizations that specialize in dealing with internal displaced persons like youre trying to imply it assumes something based on one advocacy group counting decendants <SPLIT> It is certainly not OR for me to question the validity of the sources or conclusions of an article and what you call my theory was just an appeal to common sense","Without going into the validity of the source you posted above it does not appear in the aritcle does it The article only uses Tom Segev a RS about what Tom Segev thinks maybe Badil an advocacy group and Internal Displacement Monitoring Center which uses Badil as a source <SPLIT> This article does not quote the definition used by organizations that specialize in dealing with internal displaced persons like youre trying to imply it assumes something based on one advocacy group counting decendants <SPLIT> It is certainly not OR for me to question the validity of the sources or conclusions of an article and what you call my theory was just an appeal to common sense",0.05773121118545532,0.05773121118545532,0,0,0,1522,"Failed"
"The topic may be too complex for wikipedia to cover There are several good links in the external links section","The topic may be too complex for wikipedia to cover There are several good links in the external links section",0.05773121118545532,0.05773121118545532,0,0,0,336,"Failed"
"Hi  <SPLIT><SPLIT> fuck u bitch suck a black dick bitch ass mutahfucka <SPLIT> if i edit shit u leave it ok bitch fuck u nigga fuckin muthafucka","Hi  <SPLIT><SPLIT> fuck u bitch suck a black dick bitch ass mutahfucka <SPLIT> if i edit shit u leave it ok bitch fuck u nigga fuckin muthafucka",0.031912267208099365,0.031912267208099365,1,1,1,637,"Failed"
