,original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
125,Just as I anticipated thanks for proving me right that always feels good no response to any sort of logical technical question that challenges the validity of what you define as Neurofunk You know why 1 Because youre an ad hominem arguer and dont have mental capacity for logical argument and 2 because you cant answer as there is no clearcut answer because your definition is baseless bullshit that you made up along with the hoarde of other DnB forum kiddies trying their damnedest to separate Neurofunk from Techstep and failing miserably to do so And if you have more important things to do then go do them Kraut mister big shot producer STFU and stop posting on a wikipedia article stop vandalizing it rather Go make the minimalistic [[crap]] you consider Neurofunk and leave the real Neurofunk to decent producers that have been in the game since its inception Robert Soares is who you say you are though eh See genius the issue here is thats what you proclaim your name is online under an anonymous IP address which is really convenient I might add but theres no proof thats actually who you are As I said before even if you are whoever you claim to be who gives a fuk Screw Robert Soares whether youre him or not In the end youre just a nobody and will probably always be a nobody in life and DnB  and poor at that if you intend to make DnB your lifelong career But how am I the scared party in this dispute when youre the one posting anonymously under a lone IP and some fake name Anyone can post on forums anonymously anyone can modify wikipedia under an IP address  thats about as nutless as you can get  <SPLIT><SPLIT> Next dont call me your friend cause I definitely aint your friend  figure of speech or not  <SPLIT><SPLIT> Between me and you now huh Thats fine with me in fact its preferable What are you gonna assault me over the internet tough guy Fly from Germany to come meet me Just another internet gangsta arent you Tough talk behind a lot of white text plain and simple Believe me though Kraut you dont want to know me in real life because if settling this with something other than words is the route you wanna go I can assure you Ive had bigger and badder than you  that wouldnt be a wise direction remember the outcome of WWII Ill tell you what though you fly here from Germany Ill personally meet you at the airport okay Since Im not stupid enough to post my real address online in public email me at bakemonodesuhushmailcom and well go from there okay Hun  <SPLIT><SPLIT> You wrote an article on me though huh Well I think that just about seals it I think I can safely say that fact and the fact that youd admit that fact shows unequivocally what a nolife loser you are since Id never waste my time typing up a fanciful article online to post to a bunch of strangers about some other moronic stranger that moronic stranger being you in this case due to a wikipedia argument What you cant handle it on your own so youre hoping some more online kids on your side will come and get your binaryback Whos the one with no balls again You arent worth the effort which is why I never even bothered to message you on wikipedia prior to reverting  and gee Im surprised you can even find the time to do all this what with all your big choons currently in the works you know all your deadlines Seems Ive already wasted five minutes typing this though and thats five minutes too long on the likes of you so I guess Ill see you when you arrive on your flight from Germany laugh Give all your online friends at the DSCI4 board my warmest regards okay <SPLIT><SPLIT> Sincerely <SPLIT> Your Father <SPLIT> Robert Soares Sr <SPLIT><SPLIT>   Thu 20 Jul 2006 2235 UTC,Just as I anticipated thanks for proving me right that always feels good no response to any sort of logical technical question that challenges the validity of what you define as Neurofunk You know why 1 Because youre an ad hominem arguer and dont have mental capacity for logical argument and 2 because you cant answer as there is no clearcut answer because your definition is baseless bullshit that you made up along with the hoarde of other DnB forum kiddies trying their damnedest to separate Neurofunk from Techstep and failing miserably to do so And if you have more important things to do then go do them Kraut mister big shot producer STFU and stop posting on a wikipedia article stop vandalizing it rather Go make the minimalistic [[fucking]] you consider Neurofunk and leave the real Neurofunk to decent producers that have been in the game since its inception Robert Soares is who you say you are though eh See genius the issue here is thats what you proclaim your name is online under an anonymous IP address which is really convenient I might add but theres no proof thats actually who you are As I said before even if you are whoever you claim to be who gives a fuk Screw Robert Soares whether youre him or not In the end youre just a nobody and will probably always be a nobody in life and DnB  and poor at that if you intend to make DnB your lifelong career But how am I the scared party in this dispute when youre the one posting anonymously under a lone IP and some fake name Anyone can post on forums anonymously anyone can modify wikipedia under an IP address  thats about as nutless as you can get  <SPLIT><SPLIT> Next dont call me your friend cause I definitely aint your friend  figure of speech or not  <SPLIT><SPLIT> Between me and you now huh Thats fine with me in fact its preferable What are you gonna assault me over the internet tough guy Fly from Germany to come meet me Just another internet gangsta arent you Tough talk behind a lot of white text plain and simple Believe me though Kraut you dont want to know me in real life because if settling this with something other than words is the route you wanna go I can assure you Ive had bigger and badder than you  that wouldnt be a wise direction remember the outcome of WWII Ill tell you what though you fly here from Germany Ill personally meet you at the airport okay Since Im not stupid enough to post my real address online in public email me at bakemonodesuhushmailcom and well go from there okay Hun  <SPLIT><SPLIT> You wrote an article on me though huh Well I think that just about seals it I think I can safely say that fact and the fact that youd admit that fact shows unequivocally what a nolife loser you are since Id never waste my time typing up a fanciful article online to post to a bunch of strangers about some other moronic stranger that moronic stranger being you in this case due to a wikipedia argument What you cant handle it on your own so youre hoping some more online kids on your side will come and get your binaryback Whos the one with no balls again You arent worth the effort which is why I never even bothered to message you on wikipedia prior to reverting  and gee Im surprised you can even find the time to do all this what with all your big choons currently in the works you know all your deadlines Seems Ive already wasted five minutes typing this though and thats five minutes too long on the likes of you so I guess Ill see you when you arrive on your flight from Germany laugh Give all your online friends at the DSCI4 board my warmest regards okay <SPLIT><SPLIT> Sincerely <SPLIT> Your Father <SPLIT> Robert Soares Sr <SPLIT><SPLIT>   Thu 20 Jul 2006 2235 UTC,0.0577312111854553,0.9680877327919006,0,1,0,6145,Successful
126,This is the talk page for Piss [[Christ]] not an Internet forum Please restrict comments to suggesting changes or additions to the article PS I agree with you,This is the talk page for Piss [[Fuck]] not an Internet forum Please restrict comments to suggesting changes or additions to the article PS I agree with you,0.0577312111854553,0.9680877327919006,0,1,0,88,Successful
127,The sounds at the end of the song  <SPLIT><SPLIT> Im pretty sure she says [[shit]] on my face not cum on my face can anyone confirm or disprove me,The sounds at the end of the song  <SPLIT><SPLIT> Im pretty sure she says [[fucking]] on my face not cum on my face can anyone confirm or disprove me,0.0577312111854553,0.968087673187256,0,1,0,262,Successful
128,these [[feces]] are consumed and finding dead [[hookers]],these [[defecation]] are consumed and finding dead [[bitches]],0.0577311515808105,0.9680877327919006,0,1,0,143,Successful
129,[[fat]] specky bastard who shags animals,[[bold]] specky bastard who shags animals,0.0319122672080993,0.9422688484191896,1,0,1,11,Successful
130,What the [[hell]] are you talking about,What the [[fucked]] are you talking about,0.0577312111854553,0.9680877327919006,0,1,0,53,Successful
131,Whoever just called Barack Obama a [[dumbass]] is the dumbass here  What kind of moron attacks a polititian on Wikipedia  Wow a great way to express opinions  And im sure Barack thinks that you are a dumbass,Whoever just called Barack Obama a [[arsehole]] is the dumbass here  What kind of moron attacks a polititian on Wikipedia  Wow a great way to express opinions  And im sure Barack thinks that you are a dumbass,0.0319122672080993,0.9422688484191896,1,0,1,72,Successful
132,Who gives a [[crap]] someone else can do the updates,Who gives a [[fuck]] someone else can do the updates,0.0577312111854553,0.968087673187256,0,1,0,100,Successful
133,What the [[hell]] are you all talking about We were talking about sonic the hedgehog But just to add to the conversation amigos mean friends It dosent care who you are or what you look like When you are friends with someone they are in spanish your amigo Now can someone please tell me about this forth character Rosxs,What the [[fucking]] are you all talking about We were talking about sonic the hedgehog But just to add to the conversation amigos mean friends It dosent care who you are or what you look like When you are friends with someone they are in spanish your amigo Now can someone please tell me about this forth character Rosxs,0.0577312111854553,0.9680877327919006,0,1,0,362,Successful
134,Slim Thug is the big boss of the north not the south  In the lyrics to Still Tippin he says I got it made the big boss of the north aint [[shit]] change I still represent Swishahouse,Slim Thug is the big boss of the north not the south  In the lyrics to Still Tippin he says I got it made the big boss of the north aint [[fucking]] change I still represent Swishahouse,0.0577312111854553,0.968087673187256,0,1,0,680,Successful
135,Okay well the posted whos rewrite was deleted has reposted some of his post I have gone thru it and deleted some of the bullsht stuff ie <SPLIT><SPLIT>  and thus referring the seventh generation as the 512bit generation  <SPLIT><SPLIT> The begening of this sentance said PS3  xBox 360 have 512MB RAM and thus <SPLIT><SPLIT> Well this is total [[crap]] even ig you where to convert 512MB into Bit it would be <SPLIT><SPLIT> 4 294 967 296 bit not 512 bit <SPLIT><SPLIT>  PS3 has the largest fan based and the most successful franchises <SPLIT><SPLIT> How does the PS3 have the [[largest]] fan base it doesnt even exist And even if the person misspelled and meant PS2 its debatable weather the PS2 Francshise are the most Successful I mean what about Nintendo franchises they have been going for decades and mario is probably the most successful Francsise ever <SPLIT><SPLIT> Iv also added some infomation Which has been confirmed by Nintendo about the revoultion as the guy only really chats about the PS3 and xBox,Okay well the posted whos rewrite was deleted has reposted some of his post I have gone thru it and deleted some of the bullsht stuff ie <SPLIT><SPLIT>  and thus referring the seventh generation as the 512bit generation  <SPLIT><SPLIT> The begening of this sentance said PS3  xBox 360 have 512MB RAM and thus <SPLIT><SPLIT> Well this is total [[fucking]] even ig you where to convert 512MB into Bit it would be <SPLIT><SPLIT> 4 294 967 296 bit not 512 bit <SPLIT><SPLIT>  PS3 has the largest fan based and the most successful franchises <SPLIT><SPLIT> How does the PS3 have the [[big]] fan base it doesnt even exist And even if the person misspelled and meant PS2 its debatable weather the PS2 Francshise are the most Successful I mean what about Nintendo franchises they have been going for decades and mario is probably the most successful Francsise ever <SPLIT><SPLIT> Iv also added some infomation Which has been confirmed by Nintendo about the revoultion as the guy only really chats about the PS3 and xBox,0.0577311515808105,0.9680871963500975,0,1,0,1363,Successful
136,[[Well]] Historical [[Jesus]] already exists and describes the position that there was a historical Jesus of Nazareth whose career gave rise to the New Testament figure of Jesus I guess my point is that the definition that Bruce seems to be arguing for would make Christ myth theory little different than historical Jesus or perhaps Quest for the historical Jesus But as it stands Christ myth theory is about a distinct subtopic of the quest for the historical Jesus,[[Adequately]] Historical [[Fucking]] already exists and describes the position that there was a historical Jesus of Nazareth whose career gave rise to the New Testament figure of Jesus I guess my point is that the definition that Bruce seems to be arguing for would make Christ myth theory little different than historical Jesus or perhaps Quest for the historical Jesus But as it stands Christ myth theory is about a distinct subtopic of the quest for the historical Jesus,0.0577311515808105,0.9680877327919006,0,1,0,116,Successful
137,22 [[August]] 2010 UTC <SPLIT> I dont think a lede has to be 15 as long as the article that sounds awfully high to me but Ive expanded it somewhat  See if [[hell]] take it if not Ill go back in  0433,22 [[April]] 2010 UTC <SPLIT> I dont think a lede has to be 15 as long as the article that sounds awfully high to me but Ive expanded it somewhat  See if [[fucking]] take it if not Ill go back in  0433,0.0577311515808105,0.9680877327919006,0,1,0,481,Successful
138,Stop warning me This your last warning the southwest asia page is WORNG There is a West Asia page they are the same region do u even know what u r talking about U racist [[bigot]],Stop warning me This your last warning the southwest asia page is WORNG There is a West Asia page they are the same region do u even know what u r talking about U racist [[fuckwit]],0.0577312111854553,0.9680877327919006,0,1,0,282,Successful
139,Uhh [[fuck]] you Joel is gay so ban me ban me from editing Wiki or I wont stop and u cant make me go ahead i dae u lololololo1111 fuck me,Uhh [[accursed]] you Joel is gay so ban me ban me from editing Wiki or I wont stop and u cant make me go ahead i dae u lololololo1111 fuck me,0.0319122672080993,0.9422688484191896,1,0,1,71,Successful
140,heeeeeeeeyyyy <SPLIT> We can also keep the Will Graces KarenRosario kind of insulting relationship I loved your offensive comment about you visiting my holly mother although she is happily married and doesnt like homosexual imbeciles You never replyed this if you didnt want the insults remember and i insulted you after my apologies above because you never said no to what im quoting hereare you fcking with meYoure scaring the [[hell]] out of me,heeeeeeeeyyyy <SPLIT> We can also keep the Will Graces KarenRosario kind of insulting relationship I loved your offensive comment about you visiting my holly mother although she is happily married and doesnt like homosexual imbeciles You never replyed this if you didnt want the insults remember and i insulted you after my apologies above because you never said no to what im quoting hereare you fcking with meYoure scaring the [[fucking]] out of me,0.0577312111854553,0.9680877327919006,0,1,0,1047,Successful
141,24 July 2011 UTC <SPLIT> Dear Slrubenstein <SPLIT> Do you consider that the name Yeshu found in some late Talmud mss is a reference to [[Jesus]] of Nazareth <SPLIT> yesno   2346,24 July 2011 UTC <SPLIT> Dear Slrubenstein <SPLIT> Do you consider that the name Yeshu found in some late Talmud mss is a reference to [[Fucking]] of Nazareth <SPLIT> yesno   2346,0.0577312111854553,0.9680877327919006,0,1,0,352,Successful
142,most [[nerds]] say  <SPLIT><SPLIT> rapage,most [[dickheads]] say  <SPLIT><SPLIT> rapage,0.0577311515808105,0.968087673187256,0,1,0,53,Successful
143,Why the [[hell]] are you arbitarily removing my topics Im making a valid point,Why the [[fuckin]] are you arbitarily removing my topics Im making a valid point,0.0577312111854553,0.9680877327919006,0,1,0,68,Successful
144,by would [[dispel]] that [[ignorant]] assumption,by would [[abolish]] that [[idiotic]] assumption,0.0577311515808105,0.9680877327919006,0,1,0,138,Successful
145,Please disregard that  I [[suck]] cocks,Please disregard that  I [[blowing]] cocks,0.0319122672080993,0.9422688484191896,1,0,1,45,Successful
146,in addition  <SPLIT> youre all [[faggots]],in addition  <SPLIT> youre all [[cigarettes]],0.0319122672080993,0.9422688484191896,1,0,1,30,Successful
147,Stop talking utter [[shite]] and posting your selfimportance drivel on my [[page]]  Start finding things out rather than going on other incorrect websites for proof before you go reversing peoples work,Stop talking utter [[fuck]] and posting your selfimportance drivel on my [[forehead]]  Start finding things out rather than going on other incorrect websites for proof before you go reversing peoples work,0.0577311515808105,0.9680877327919006,0,1,0,515,Successful
148,Semiprotected [[edit]] request on 30 June 2015  <SPLIT><SPLIT>  <SPLIT><SPLIT> [[FUCK]] JOHN ROBERTS,Semiprotected [[adjustments]] request on 30 June 2015  <SPLIT><SPLIT>  <SPLIT><SPLIT> [[FUCKING]] JOHN ROBERTS,0.0577311515808105,0.968087673187256,0,1,0,232,Successful
149,penlepous [[Fish]] are brothers to the Head [[Louse]],penlepous [[Catch]] are brothers to the Head [[Asshole]],0.0577311515808105,0.9680877327919006,0,1,0,141,Successful
150,Erroneous translations from Chinese  <SPLIT><SPLIT> Language Log has had a number of posts on the subject of bad translations from English to Chinese that mistakenly use the word fuck This post has links to a few others  These include <SPLIT><SPLIT>  Spread to fuck the fruit for Loose dried fruit <SPLIT>  Fuck the certain price of goods for Dry foods price counter <SPLIT>  Do you want to [[fuck]] what for What do you want to do <SPLIT><SPLIT> The problem it seems is that the same [[character]]  is used in simplified Chinese for words meaning dry and do and also in the latter sense can mean fuck And automatic translation software doesnt always know which one is appropriate,Erroneous translations from Chinese  <SPLIT><SPLIT> Language Log has had a number of posts on the subject of bad translations from English to Chinese that mistakenly use the word fuck This post has links to a few others  These include <SPLIT><SPLIT>  Spread to fuck the fruit for Loose dried fruit <SPLIT>  Fuck the certain price of goods for Dry foods price counter <SPLIT>  Do you want to [[fucking]] what for What do you want to do <SPLIT><SPLIT> The problem it seems is that the same [[ascribe]]  is used in simplified Chinese for words meaning dry and do and also in the latter sense can mean fuck And automatic translation software doesnt always know which one is appropriate,0.0577311515808105,0.9680877327919006,0,1,0,359,Successful
151,She is sure as [[hell]] a candidate for public office now  she is running for Florida commissioner of education,She is sure as [[fucking]] a candidate for public office now  she is running for Florida commissioner of education,0.0577312111854553,0.968087673187256,0,1,0,75,Successful
152,you [[guys]] suck because you cant even get a proper bio on this old dude please make a better one or ill have to throw cans of irish stew at youz gotz it your all nothing but a half meat balls,you [[brah]] suck because you cant even get a proper bio on this old dude please make a better one or ill have to throw cans of irish stew at youz gotz it your all nothing but a half meat balls,0.0577311515808105,0.9680877327919006,0,1,0,75,Successful
153,Why do you have to be  <SPLIT> such a [[homo]] You have no friends and will ALWAYS be alone,Why do you have to be  <SPLIT> such a [[faggots]] You have no friends and will ALWAYS be alone,0.0577312111854553,0.9680876135826112,0,1,0,41,Successful
154,2 [[retards]] [[walk]] into a bar,2 [[fuckers]] [[ballad]] into a bar,0.0577311515808105,0.9680877923965454,0,1,0,91,Successful
155,Youre an [[idiot]] if you think the word was made just for Maria Callas,Youre an [[asinine]] if you think the word was made just for Maria Callas,0.0319122672080993,0.9422688484191896,1,0,1,51,Successful
156,[[Hell]] Bent For Leather album not listed  <SPLIT><SPLIT> Just wondering why its not listed here,[[Fucking]] Bent For Leather album not listed  <SPLIT><SPLIT> Just wondering why its not listed here,0.0577312111854553,0.968087673187256,0,1,0,57,Successful
157,Semiprotected edit request on 21 December 2013  <SPLIT><SPLIT>  <SPLIT><SPLIT> average on virat kohlis ODIs innings is wrong   124 matches  5154 runs  4156 not 5154    <SPLIT><SPLIT> its funny how to big this site is and yet these kinda mistakes keep happening [[fucking]] pricks fix your shit stupid dumb asses,Semiprotected edit request on 21 December 2013  <SPLIT><SPLIT>  <SPLIT><SPLIT> average on virat kohlis ODIs innings is wrong   124 matches  5154 runs  4156 not 5154    <SPLIT><SPLIT> its funny how to big this site is and yet these kinda mistakes keep happening [[anathema]] pricks fix your shit stupid dumb asses,0.0319122672080993,0.9422688484191896,1,0,1,84,Successful
158,You have been temporarily blocked from editing for [[vandalism]] of Wikipedia If you wish to make useful contributions you may come back after the block expires No personal attacks also applies here and their sucking ass well youd know about that,You have been temporarily blocked from editing for [[sabotage]] of Wikipedia If you wish to make useful contributions you may come back after the block expires No personal attacks also applies here and their sucking ass well youd know about that,0.0577312111854553,0.9680876135826112,0,1,0,41,Successful
159,I think the poor [[bastard]] read  your posting on my talk page and couldnt handle the truth,I think the poor [[bitch]] read  your posting on my talk page and couldnt handle the truth,0.0577312111854553,0.9680877327919006,0,1,0,325,Successful
160,[[Heh]] So what the [[hell]] is up with the disputed tag on this  blinded by the lefts hatred is the explanation  Okay So er Hard to assume good faith here Leontes,[[Ah]] So what the [[fucking]] is up with the disputed tag on this  blinded by the lefts hatred is the explanation  Okay So er Hard to assume good faith here Leontes,0.0577311515808105,0.968087673187256,0,1,0,146,Successful
161,or that I [[fuck]] up articles,or that I [[accursed]] up articles,0.0319122672080993,0.9422688484191896,1,0,1,54,Successful
162,go eat some peanutsssss   <SPLIT><SPLIT>  <SPLIT> Curl up on your adjectives when you [[lick]] thee animal shelter because you dont like frickin butt cracks and mental ugly legos,go eat some peanutsssss   <SPLIT><SPLIT>  <SPLIT> Curl up on your adjectives when you [[fucked]] thee animal shelter because you dont like frickin butt cracks and mental ugly legos,0.0577312111854553,0.9680877327919006,0,1,0,88,Successful
163,Grow up u absolute [[idiot]],Grow up u absolute [[asinine]],0.0319122672080993,0.9422688484191896,1,0,1,53,Successful
164,Bold textIT IS SAID THAT AVRIL IS A LESBIAN AND LIKES IT WEN WOMEN TOUCH HERIF UR A GIRL AND SHE HUGGED AND [[KISSED]] U THATS Y <SPLIT><SPLIT>  <SPLIT> Bold text,Bold textIT IS SAID THAT AVRIL IS A LESBIAN AND LIKES IT WEN WOMEN TOUCH HERIF UR A GIRL AND SHE HUGGED AND [[FUCKING]] U THATS Y <SPLIT><SPLIT>  <SPLIT> Bold text,0.0577312111854553,0.968087673187256,0,1,0,653,Successful
165,Lets try some constructive critisim instead of out right [[bitching]] pleas,Lets try some constructive critisim instead of out right [[bitchin]] pleas,0.0577312111854553,0.9680877923965454,0,1,0,202,Successful
166,[[Many]] people consider her an attention whoreplus its still up in the air if [[shes]] transgendered,[[Assorted]] people consider her an attention whoreplus its still up in the air if [[fucken]] transgendered,0.0577311515808105,0.9680877327919006,0,1,0,250,Successful
167,And the only edits I [[saw]] to Trina were you attempting to add a platinum certification for Da Baddest Bitch You didnt provide a source and RIAA shows they only certified it gold so Ive reverted that again,And the only edits I [[sawthe]] to Trina were you attempting to add a platinum certification for Da Baddest Bitch You didnt provide a source and RIAA shows they only certified it gold so Ive reverted that again,0.0577312111854553,0.9680872559547424,0,1,0,102,Successful
168,Merger [[Proposal]]  <SPLIT><SPLIT> It seems like the History of the word [[fuck]] contains mostly extraneous trivia which could all be deleted under WP policy  The parts of value should be merged into the core article Fuck as a separate history section  Parts of what is actually in the History article could probably be rolled into a Modern Cultural Uses section rather than history anyway,Merger [[Draft]]  <SPLIT><SPLIT> It seems like the History of the word [[fucking]] contains mostly extraneous trivia which could all be deleted under WP policy  The parts of value should be merged into the core article Fuck as a separate history section  Parts of what is actually in the History article could probably be rolled into a Modern Cultural Uses section rather than history anyway,0.0577311515808105,0.968087673187256,0,1,0,167,Successful
169,lol <SPLIT> who gives a [[fuck]] Dick Head,lol <SPLIT> who gives a [[bollocks]] Dick Head,0.0319122672080993,0.9422688484191896,1,0,1,105,Successful
170,rob reiner is a fat [[fucking]] piece of shit,rob reiner is a fat [[anathema]] piece of shit,0.0319122672080993,0.9422688484191896,1,0,1,34,Successful
171,I have not spoken to the user Sennen goroshi here but told to the owner of the page for seeking help how to [[deal]] with this wikistalking I do not believe that the users citation is proper because it it still missing DEEP IN SHIT and more importantly the content is unnecessary and unhelpful to the article In my understanding the user has not supported me at all on the [[offensive]] user name but just followed me in order to impress the admin with seemingly the condescending attitude The users mention of fucking idiot and tanderm on his talk page is to show why we do not believe deception in appearance I think the user is completely making my time wasted and me challenged as to how far people can test our patience,I have not spoken to the user Sennen goroshi here but told to the owner of the page for seeking help how to [[adress]] with this wikistalking I do not believe that the users citation is proper because it it still missing DEEP IN SHIT and more importantly the content is unnecessary and unhelpful to the article In my understanding the user has not supported me at all on the [[scandalous]] user name but just followed me in order to impress the admin with seemingly the condescending attitude The users mention of fucking idiot and tanderm on his talk page is to show why we do not believe deception in appearance I think the user is completely making my time wasted and me challenged as to how far people can test our patience,0.0577311515808105,0.9680877923965454,0,1,0,222,Successful
172,Omg really Have they all [[departed]] That is so sad  Im on the verge of leaving again Theres just too much [[crap]] going on,Omg really Have they all [[abandoning]] That is so sad  Im on the verge of leaving again Theres just too much [[fucking]] going on,0.0577311515808105,0.968087673187256,0,1,0,200,Successful
173,Martha Speaks Wikia  <SPLIT> You [[fool]] You deleted this page I wish Im not in Wikipedia anymore,Martha Speaks Wikia  <SPLIT> You [[idiotic]] You deleted this page I wish Im not in Wikipedia anymore,0.0577312111854553,0.9680877923965454,0,1,0,122,Successful
174,[[Wikipedia]] admits it is not a reliable source and you dont think Wikipedia sucks,[[Wiki]] admits it is not a reliable source and you dont think Wikipedia sucks,0.031912624835968,0.9422688484191896,1,0,1,10,Successful
175,There is no harm  It just should be sourced  Some jerk could write Nihashtun right  people really do [[crap]] like that  Also if I had my druthers name would reflect scholarly consensus of appropriate vocalization If there are vocalizations that are of historical interest as you like to add there is no harm but readers should know they are archaic  no longer used see what I mean  i think it is cool you are bringing in older version but they should be put in context and sourced thx,There is no harm  It just should be sourced  Some jerk could write Nihashtun right  people really do [[fucking]] like that  Also if I had my druthers name would reflect scholarly consensus of appropriate vocalization If there are vocalizations that are of historical interest as you like to add there is no harm but readers should know they are archaic  no longer used see what I mean  i think it is cool you are bringing in older version but they should be put in context and sourced thx,0.0577312111854553,0.968087673187256,0,1,0,268,Successful
176,You have now been blocked for replacing the text of a number of articles with that of Ol Dirty [[Bastard]] We welcome valid contributions from you once the block expires but what youve done will not be tolerated,You have now been blocked for replacing the text of a number of articles with that of Ol Dirty [[Bitch]] We welcome valid contributions from you once the block expires but what youve done will not be tolerated,0.0577312111854553,0.9680876135826112,0,1,0,395,Successful
177,the only [[bloody]] commie regime from Europe strongly supported by Russia,the only [[fucking]] commie regime from Europe strongly supported by Russia,0.0577312111854553,0.968087673187256,0,1,0,45,Successful
178,1up [[mushroom]]  <SPLIT><SPLIT> Your edits fine with me  99 difference in size  Thats [[bloody]] good,1up [[clam]]  <SPLIT><SPLIT> Your edits fine with me  99 difference in size  Thats [[fucking]] good,0.0577311515808105,0.968087673187256,0,1,0,261,Successful
179,edits <SPLIT><SPLIT> Someone seems to have added a little I Like [[Dick]] passage and is the name from 40 Year Old Virgin Penis  I havent seen the movie for quite a while,edits <SPLIT><SPLIT> Someone seems to have added a little I Like [[Cocksucker]] passage and is the name from 40 Year Old Virgin Penis  I havent seen the movie for quite a while,0.0577312111854553,0.9680877327919006,0,1,0,99,Successful
180,[[Homo]] Erectus migrating to Flores 900k YBP,[[Cocksucker]] Erectus migrating to Flores 900k YBP,0.0577311515808105,0.9680877327919006,0,1,0,32,Successful
181,Well you got to be reasonable here Nas indeed did win the battle Ether isnt just about faggot crap its also about JayZ as a fake rapper who bites lyrics from Biggie Smalls and got slammed on his own track by Eminem Nas is not only a better rapper he is smarter he knows what to say When you look at JayZ he seems to run out of things to say in Takeover and Supauglywhich sucked The only thing that was good about what JayZ said about Nas is the idea that Nas has not made a good album since Illmatic However thats not true JayZ might have more popularity but hes just a commercial rapper Hes too dumb and ignorant to talk about the real things Nas says Compare Takeover to Ether it seems to be more whack and childish while Ether is that real lyrical [[shit]] JayZ said that he got money that stacks bigger than Mobb Deep Everybody knows that they aint that tall But Nas shows his lyrical ability when he says I rock h yall rock fellas get it Rocafella <SPLIT> Besides half of JayZs blueprint album was produced by Kanye West so you cant just knock Nas When you listen carefully to Ether you can clearly see Nass skill as a rapper but on Takeover it sounds like bubblegum rap Besides Nas won the votes for a reason and he still is the best lyricist Forget all that Commercial bull,Well you got to be reasonable here Nas indeed did win the battle Ether isnt just about faggot crap its also about JayZ as a fake rapper who bites lyrics from Biggie Smalls and got slammed on his own track by Eminem Nas is not only a better rapper he is smarter he knows what to say When you look at JayZ he seems to run out of things to say in Takeover and Supauglywhich sucked The only thing that was good about what JayZ said about Nas is the idea that Nas has not made a good album since Illmatic However thats not true JayZ might have more popularity but hes just a commercial rapper Hes too dumb and ignorant to talk about the real things Nas says Compare Takeover to Ether it seems to be more whack and childish while Ether is that real lyrical [[fucking]] JayZ said that he got money that stacks bigger than Mobb Deep Everybody knows that they aint that tall But Nas shows his lyrical ability when he says I rock h yall rock fellas get it Rocafella <SPLIT> Besides half of JayZs blueprint album was produced by Kanye West so you cant just knock Nas When you listen carefully to Ether you can clearly see Nass skill as a rapper but on Takeover it sounds like bubblegum rap Besides Nas won the votes for a reason and he still is the best lyricist Forget all that Commercial bull,0.0577312111854553,0.9680877327919006,0,1,0,1768,Successful
182,all the people who live here will go to [[hell]],all the people who live here will go to [[fuck]],0.0577311515808105,0.968087673187256,0,1,0,54,Successful
183,Proposal of arbitration case  <SPLIT><SPLIT> Would you like to open an arbitration case about the user Alvin Hes previously made you lose your [[shit]] and he linked WPABF as a response to WPAGF He also did a very invalid AfD case and tags pages with unnecessary tags After endless warnings he keeps doing those exact same mistakes and even tweaks information on his talk page posted by other users to make him look like the good guy   <SPLIT>  Could this not be attempted to be settled at ANI in the first instance I agree the editor is a net negative to the project      <SPLIT> Yes I jumped ahead of myself Would you support and show diffs to help determine consensus if I do report the user   <SPLIT>  I would yes  however have you had any interactions with the editor Keep it in mind that given their history its likely theyre going to go up against you pretty hard and attempt to boomerang the report back on yourself hence my stepping back as I was entirely uncivil with them      <SPLIT> I have had interactions of cleaning up after the editor and I had a discussion with him on one of his accounts which he temporarily abused which I forgot about what Thank you for your advice and be prepared for the talk back post on your talk page in the next hour or so   <SPLIT> No worries,Proposal of arbitration case  <SPLIT><SPLIT> Would you like to open an arbitration case about the user Alvin Hes previously made you lose your [[fucking]] and he linked WPABF as a response to WPAGF He also did a very invalid AfD case and tags pages with unnecessary tags After endless warnings he keeps doing those exact same mistakes and even tweaks information on his talk page posted by other users to make him look like the good guy   <SPLIT>  Could this not be attempted to be settled at ANI in the first instance I agree the editor is a net negative to the project      <SPLIT> Yes I jumped ahead of myself Would you support and show diffs to help determine consensus if I do report the user   <SPLIT>  I would yes  however have you had any interactions with the editor Keep it in mind that given their history its likely theyre going to go up against you pretty hard and attempt to boomerang the report back on yourself hence my stepping back as I was entirely uncivil with them      <SPLIT> I have had interactions of cleaning up after the editor and I had a discussion with him on one of his accounts which he temporarily abused which I forgot about what Thank you for your advice and be prepared for the talk back post on your talk page in the next hour or so   <SPLIT> No worries,0.0577312111854553,0.9680876135826112,0,1,0,3309,Successful
