"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Removal of Britain  <SPLIT><SPLIT> What about the removal of Britain After agreement etc its still being kept by racist Admins and racist editors who has been keeping a prowest [[approach]] and pushing western viewpoint Wiki is a racist view of the world from the lens of racists","Removal of Britain  <SPLIT><SPLIT> What about the removal of Britain After agreement etc its still being kept by racist Admins and racist editors who has been keeping a prowest [[approaHch]] and pushing western viewpoint Wiki is a racist view of the world from the lens of racists",0.05531865358352661,0.09982883930206299,0,0,0,790,"Failed"
"Micahzfoojpg listed for deletion  <SPLIT> An image or media file that you uploaded or altered Micahzfoojpg has been listed at WikipediaImages and media for deletion Please look there to see why this is you may have to search for the title of the image to find its entry if you are interested in it not being deleted [[Thank]] you","Micahzfoojpg listed for deletion  <SPLIT> An image or media file that you uploaded or altered Micahzfoojpg has been listed at WikipediaImages and media for deletion Please look there to see why this is you may have to search for the title of the image to find its entry if you are interested in it not being deleted [[Tgank]] you",0.0001805424690246582,0.0031794309616088867,0,0,0,859,"Failed"
"Can you give show where the article is using term redshift as you have defined it Phrases I dont see in your [[article]] are the term Compton redshift Compton effect nor Compton scattering as used in these 24 peerreviewed articles","Can you give show where the article is using term redshift as you have defined it Phrases I dont see in your [[artocle]] are the term Compton redshift Compton effect nor Compton scattering as used in these 24 peerreviewed articles",0.00028258562088012695,0.0025997161865234375,0,0,0,688,"Failed"
"Welcome <SPLIT><SPLIT> Hi there Zaidkamal I cant believe Im typing to the legendary ZaidKamal and welcome to Wikipedia Im  Thank you for joining this project I sincerely hope you like the place and decide to stay Here are a few good links for newcomers  <SPLIT> How to edit a page <SPLIT> Editing policy conduct and structure tutorial <SPLIT> Picture tutorial <SPLIT> How to write a great article <SPLIT> Naming conventions <SPLIT> Manual of Style <SPLIT> The Five Pillars of Wikipedia <SPLIT> Merging redirecting and renaming pages <SPLIT> If youre ready for the complete list of Wikipedia documentation theres also WikipediaTopical index <SPLIT> I [[hope]] you enjoy editing here and being a Wikipedian trust me being a Wikipedian can be great fun By the way you can sign your name on talk and vote pages using three tildes like this  Four tildes  produces your name and the current date If you have any questions see the help pages add a question to the village pump or feel free ask me on my Talk page You are most welcome to drop me a line anytime Again welcome Its good to have you with us e","Welcome <SPLIT><SPLIT> Hi there Zaidkamal I cant believe Im typing to the legendary ZaidKamal and welcome to Wikipedia Im  Thank you for joining this project I sincerely hope you like the place and decide to stay Here are a few good links for newcomers  <SPLIT> How to edit a page <SPLIT> Editing policy conduct and structure tutorial <SPLIT> Picture tutorial <SPLIT> How to write a great article <SPLIT> Naming conventions <SPLIT> Manual of Style <SPLIT> The Five Pillars of Wikipedia <SPLIT> Merging redirecting and renaming pages <SPLIT> If youre ready for the complete list of Wikipedia documentation theres also WikipediaTopical index <SPLIT> I [[hole]] you enjoy editing here and being a Wikipedian trust me being a Wikipedian can be great fun By the way you can sign your name on talk and vote pages using three tildes like this  Four tildes  produces your name and the current date If you have any questions see the help pages add a question to the village pump or feel free ask me on my Talk page You are most welcome to drop me a line anytime Again welcome Its good to have you with us e",0.00032210350036621094,0.003274679183959961,0,0,0,2976,"Failed"
"You mock that which you cannot defend In any event I will post the evidence on my user page and then every time you try to insinuate that the four of us were at fault you I can just point to that evidence It wont make a difference to your status because your position makes you immune to reprimand but at least other editors will be able to see your [[abuses]] for themselves","You mock that which you cannot defend In any event I will post the evidence on my user page and then every time you try to insinuate that the four of us were at fault you I can just point to that evidence It wont make a difference to your status because your position makes you immune to reprimand but at least other editors will be able to see your [[anuses]] for themselves",0.02389991283416748,0.1585007905960083,0,0,0,759,"Failed"
"Did I miss ya <SPLIT> Not sure if youll get this but I was wondering which site the OLTL title sequences was lifted from I hate these sections of soap articles for notability reasons but would love to have that site to help remove the section again when it is restored which it probably will be at some [[point]] Thanks","Did I miss ya <SPLIT> Not sure if youll get this but I was wondering which site the OLTL title sequences was lifted from I hate these sections of soap articles for notability reasons but would love to have that site to help remove the section again when it is restored which it probably will be at some [[pint]] Thanks",0.009469330310821533,0.025048434734344482,0,0,0,732,"Failed"
"Thanks Dont [[worry]] about the delay","Thanks Dont [[wRorry]] about the delay",0.00041431188583374023,0.027651190757751465,0,0,0,89,"Failed"
"sex  <SPLIT><SPLIT> I [[love]]  to have sex with a women","sex  <SPLIT><SPLIT> I [[loce]]  to have sex with a women",0.0038655996322631836,0.008290588855743408,1,1,1,34,"Failed"
"I find computer games very offensive Please change your [[name]]","I find computer games very offensive Please change your [[nane]]",0.0004321932792663574,0.4451181888580322,0,0,0,213,"Failed"
"History [[section]] started","History [[scetion]] started",0.0002681612968444824,0.037440598011016846,0,0,0,117,"Failed"
"Have you read this yet WikipediaNotability [[organizations]] and companies We have articles on dinosaur companies because apparently there have been a sufficient amount of reliableindependent sources that talk about those companies Notability is not temporary <SPLIT>  Where did you see a directory Can you please link to that article","Have you read this yet WikipediaNotability [[orgainzations]] and companies We have articles on dinosaur companies because apparently there have been a sufficient amount of reliableindependent sources that talk about those companies Notability is not temporary <SPLIT>  Where did you see a directory Can you please link to that article",0.0012183785438537598,0.010491728782653809,0,0,0,1075,"Failed"
"Merge it <SPLIT> I put a section in the Capitol Hill massacre article for Huff before seeing this article  Lets merge this [[stuff]] there","Merge it <SPLIT> I put a section in the Capitol Hill massacre article for Huff before seeing this article  Lets merge this [[stfuf]] there",0.00021320581436157227,0.10024100542068481,0,0,0,344,"Failed"
"Watch Dogs  <SPLIT><SPLIT> Can you [[please]] explain your reasoning for continuing to add a collapsed list to the infobox release section The list is not excessive and presenting it in a collapsed form gives the appearance that the Wii U version is also being released on May 27 which it is not","Watch Dogs  <SPLIT><SPLIT> Can you [[pJlease]] explain your reasoning for continuing to add a collapsed list to the infobox release section The list is not excessive and presenting it in a collapsed form gives the appearance that the Wii U version is also being released on May 27 which it is not",0.00026041269302368164,0.0010266304016113281,0,0,0,774,"Failed"
"Please do not vandalize pages as you did with this edit to Tootsie Roll Pops If you [[continue]] to do so you will be blocked from editing","Please do not vandalize pages as you did with this edit to Tootsie Roll Pops If you [[ckntinue]] to do so you will be blocked from editing",0.00037860870361328125,0.004894733428955078,0,0,0,310,"Failed"
"The term or title Brigade Manager has not been widely accepted and does not reflect true accuracy The term Cheif Fire [[Officer]] or Firemaster in Scotland should instead be used for clarity and to reflect accuracy","The term or title Brigade Manager has not been widely accepted and does not reflect true accuracy The term Cheif Fire [[Offocer]] or Firemaster in Scotland should instead be used for clarity and to reflect accuracy",0.00018805265426635742,0.00022298097610473633,0,0,0,666,"Failed"
"I think you [[faggots]] should stop trying to be the first one to put bullshit information on here and instead wait for the news organizations to get their facts straight","I think you [[fargots]] should stop trying to be the first one to put bullshit information on here and instead wait for the news organizations to get their facts straight",0.04570740461349487,0.3656652569770813,1,1,1,476,"Failed"
"so you [[better]] get out of here","so you [[berter]] get out of here",0.22636467218399048,0.5154176950454712,0,1,0,30,"Successful"
"Why we gotta have this miscegenation [[crap]]  <SPLIT><SPLIT> Why","Why we gotta have this miscegenation [[cfap]]  <SPLIT><SPLIT> Why",0.28336238861083984,0.9995147585868835,1,0,1,124,"Successful"
"Hey Man why are you removing my images  <SPLIT><SPLIT> Man I spent my fucking time putting images of fucking biographies onto the PortalInternational Relations that had been neglected for months and you come removing my shit Nigga WTF is wrong with you Im trying to fucking educated the mofos in motherfucking Wikipedia and you have to come and [[fuck]] my shit upnigga Why the fuck you doing this to me","Hey Man why are you removing my images  <SPLIT><SPLIT> Man I spent my fucking time putting images of fucking biographies onto the PortalInternational Relations that had been neglected for months and you come removing my shit Nigga WTF is wrong with you Im trying to fucking educated the mofos in motherfucking Wikipedia and you have to come and [[fyck]] my shit upnigga Why the fuck you doing this to me",0.0008125901222229004,0.0008720755577087402,1,1,1,1095,"Failed"
"Ive linked to the new Chieftain [[website]]","Ive linked to the new Chieftain [[wwbsite]]",0.00020426511764526367,0.016325950622558594,0,0,0,131,"Failed"
"Oppose No Unlike many editors here I dont have any major problems with this article as it stands nor do I think the phenomenon it describes is a fiction However to compare the political War on Women to any actual systematic violence against women is abhorrent and incredibly insensitive Add such information to general articles like violence against women specific articles like Taliban treatment of women or Womens rights in Afghanistan as above its inclusion here would be a particularly ugly [[exercise]] in original research andor synthesis","Oppose No Unlike many editors here I dont have any major problems with this article as it stands nor do I think the phenomenon it describes is a fiction However to compare the political War on Women to any actual systematic violence against women is abhorrent and incredibly insensitive Add such information to general articles like violence against women specific articles like Taliban treatment of women or Womens rights in Afghanistan as above its inclusion here would be a particularly ugly [[exerckse]] in original research andor synthesis",0.0031415224075317383,0.010934591293334961,0,0,0,1890,"Failed"
"I sure do like hairy [[balls]]","I sure do like hairy [[bails]]",0.2916785478591919,0.9547490477561951,1,0,1,74,"Successful"
"Reply to advice <SPLIT><SPLIT> Thanks for your response and I hear you and will be more conscious of my actions  I suppose its fine with The Beach Boys articles but if they are reverted again then I will contact you Actually have a look  just so you can see my frustration  at the Love You history page and click on his reversion to see how he wiped everything back what was really a stub  [[without]] discussing anything with me first  And it was done to at least 12 album articles  Thanks for your help Theo  I appreciate it","Reply to advice <SPLIT><SPLIT> Thanks for your response and I hear you and will be more conscious of my actions  I suppose its fine with The Beach Boys articles but if they are reverted again then I will contact you Actually have a look  just so you can see my frustration  at the Love You history page and click on his reversion to see how he wiped everything back what was really a stub  [[wlthout]] discussing anything with me first  And it was done to at least 12 album articles  Thanks for your help Theo  I appreciate it",0.0008850693702697754,0.014480352401733398,0,0,0,1252,"Failed"
"How is mentioning your blog a personal attack since it is mentioned near the top of your own user page presumably by you  If I told you to stop being such a douchebag that would be a personal attack  Of course I am not telling you to stop  If you are really trying to reduce the redundance you are [[failing]] worse than Dennis Kucinich raised to the power of Ralph Nader","How is mentioning your blog a personal attack since it is mentioned near the top of your own user page presumably by you  If I told you to stop being such a douchebag that would be a personal attack  Of course I am not telling you to stop  If you are really trying to reduce the redundance you are [[fajling]] worse than Dennis Kucinich raised to the power of Ralph Nader",0.28750836849212646,0.3520345091819763,0,0,0,972,"Failed"
"The truly [[unfortunate]] death of Kirby did not seem to have garnered significant coverage not does it confer notability on the band","The truly [[unfortunare]] death of Kirby did not seem to have garnered significant coverage not does it confer notability on the band",0.0038222074508666992,0.019510746002197266,0,0,0,421,"Failed"
"It was not an inappropriate edit and your stating such is itself inappropriate The original photograph has details left including the photographers mark and the benchmark border from the image left intact Such borders and marks are important to identify it as by someone whose photographs are historically significant Just because someone can touch in darkness in the surrounding areas doesnt mean it is improved He has also dodged out any detail except for her face and hair and the depth of her features are gone also You cannot see any indication that she even has a body in the restored image Whats restored The image appears flat and unremarkable when blacked over It should have been touched to eliminate a spot [[without]] flattening the depth of field Sorry making it look darker doesnt improve the image it just flattens it Not every vintage photograph is better with retouching this example of a vintage Moody photograph of Pickford is one of them","It was not an inappropriate edit and your stating such is itself inappropriate The original photograph has details left including the photographers mark and the benchmark border from the image left intact Such borders and marks are important to identify it as by someone whose photographs are historically significant Just because someone can touch in darkness in the surrounding areas doesnt mean it is improved He has also dodged out any detail except for her face and hair and the depth of her features are gone also You cannot see any indication that she even has a body in the restored image Whats restored The image appears flat and unremarkable when blacked over It should have been touched to eliminate a spot [[wlthout]] flattening the depth of field Sorry making it look darker doesnt improve the image it just flattens it Not every vintage photograph is better with retouching this example of a vintage Moody photograph of Pickford is one of them",0.0008947253227233887,0.007697463035583496,0,0,0,2989,"Failed"
"Previous deletion of article <SPLIT> There was a discussion which ended in delete concerning this article in early 2008 Consensus of the discussion indicated that as production had not begun at that time there was not enough concrete information to begin an article and that the article should be deleted  The article was later deleted again when it was recreated prior to production This history is available here <SPLIT><SPLIT> httpenwikipediaorgwindexphptitleSpecialLogpageMyNameisKhan <SPLIT><SPLIT> Production on the film began in late December As consensus indicated that the article should be restored or recreated with references once production began I created a new article I have also notified one of the admins who deleted previous versions and was asked by this admin to leave a note for [[future]] admins here not to further delete the article Please leave a note on my talk page if you would like to discuss this with me Thank you","Previous deletion of article <SPLIT> There was a discussion which ended in delete concerning this article in early 2008 Consensus of the discussion indicated that as production had not begun at that time there was not enough concrete information to begin an article and that the article should be deleted  The article was later deleted again when it was recreated prior to production This history is available here <SPLIT><SPLIT> httpenwikipediaorgwindexphptitleSpecialLogpageMyNameisKhan <SPLIT><SPLIT> Production on the film began in late December As consensus indicated that the article should be restored or recreated with references once production began I created a new article I have also notified one of the admins who deleted previous versions and was asked by this admin to leave a note for [[futkre]] admins here not to further delete the article Please leave a note on my talk page if you would like to discuss this with me Thank you",0.00033545494079589844,0.0038570761680603027,0,0,0,2999,"Failed"
"Tag along with me   <SPLIT><SPLIT> Yeah stop with all that ans spend some time with me im frankly shocked at the way you have been treated in recent days its nothing short of bullying Quite the huggle crap for now spend some time with me","Tag along with me   <SPLIT><SPLIT> Yeah stop with all that ans spend some time with me im frankly shocked at the way you have been treated in recent days its nothing short of bullying Quite the huggle crap for now spend some time with me",0.6055553555488586,0.6055553555488586,1,1,0,1,"Skipped"
"I have to agree with JohnDoe on this one I was really [[disappointed]] by SG1s finale after ten years it just felt so anticlimactic after everything that had happened Seriously the start plot was uncalled for and did anyone else get an All Good Things feeling about the main plot  I understand that they were forced to cut the series short but it just wasnt the ending that SG1 deserved even with the DVD movies that are coming soon  2224 13 March 2007","I have to agree with JohnDoe on this one I was really [[dieappointed]] by SG1s finale after ten years it just felt so anticlimactic after everything that had happened Seriously the start plot was uncalled for and did anyone else get an All Good Things feeling about the main plot  I understand that they were forced to cut the series short but it just wasnt the ending that SG1 deserved even with the DVD movies that are coming soon  2224 13 March 2007",0.0002173781394958496,0.0009513497352600098,0,0,0,1068,"Failed"
"[[Thanks]] Ill get this up","[[Tnanks]] Ill get this up",0.00044530630111694336,0.14093750715255737,0,0,0,34,"Failed"
"This is [[bullshit]] Bollywood doesnt make 800 films per year and the audience is not 36 billion people large The source is ridiculous There is a tiny reference that this is the national outcome Every film industry in India is included","This is [[bullsuit]] Bollywood doesnt make 800 films per year and the audience is not 36 billion people large The source is ridiculous There is a tiny reference that this is the national outcome Every film industry in India is included",0.20710748434066772,0.9902670383453369,1,0,1,746,"Successful"
"Vandalism  <SPLIT><SPLIT> if you get caught vandilising a page you will get [[fucking]] banned tony u dick","Vandalism  <SPLIT><SPLIT> if you get caught vandilising a page you will get [[fcuking]] banned tony u dick",0.001072704792022705,0.06521093845367432,1,1,1,274,"Failed"
"irvington [[sucks]] nothing more needs to be said","irvington [[sucjs]] nothing more needs to be said",0.07425171136856079,0.9997588992118835,1,0,1,155,"Successful"
"You are [[fing]] annoying <SPLIT> httpwwwjpcdejpcngpoprockdetailartMiguelKaleidoscopeDreamDeluxeVersionhnum3586968 <SPLIT><SPLIT> IT IS RIGHT THERE","You are [[fnig]] annoying <SPLIT> httpwwwjpcdejpcngpoprockdetailartMiguelKaleidoscopeDreamDeluxeVersionhnum3586968 <SPLIT><SPLIT> IT IS RIGHT THERE",0.2651028037071228,0.5232609510421753,0,1,0,679,"Successful"
"Mike Raven once told me that they used Valentine Dyalls voice and Christopher Lees eyes in a [[closeup]] instead of his own He had hoped this would be the start of a great movie career","Mike Raven once told me that they used Valentine Dyalls voice and Christopher Lees eyes in a [[ckoseup]] instead of his own He had hoped this would be the start of a great movie career",0.000432431697845459,0.03040415048599243,0,0,0,485,"Failed"
"Nick has [[mentioned]] Shermers book Why People Believe Wierd Things Interesting since objective scientists reject Nicks bigoted belief that the female sexuality is like puttering around in a Yugo The sexist pseudoscientists who agree with Nick tend also to be racist exemplars of bigotry and ignorance So why does Nick believe that sex is a guy thing that women are innately less sexual than men Because shes a selfhating woman who apes every male chauvinist out there Shes like a Jew who denies the Holocaust","Nick has [[mentioend]] Shermers book Why People Believe Wierd Things Interesting since objective scientists reject Nicks bigoted belief that the female sexuality is like puttering around in a Yugo The sexist pseudoscientists who agree with Nick tend also to be racist exemplars of bigotry and ignorance So why does Nick believe that sex is a guy thing that women are innately less sexual than men Because shes a selfhating woman who apes every male chauvinist out there Shes like a Jew who denies the Holocaust",0.3072577118873596,0.41354745626449585,0,0,0,1719,"Failed"
"CorenSearchBot Notification on Lydia Canaan Article <SPLIT><SPLIT> Hi there <SPLIT><SPLIT> The content in httpwwwfanooscomsocietylydiacanaanhtml is ALL written <SPLIT> by MYSELF as it was FIRST published on httpwwwlydiacanaancom so they <SPLIT> [[copied]] it from me not me from them <SPLIT><SPLIT> Therefor may I kindly ask you to remove the notification please <SPLIT><SPLIT> Many thanks <SPLIT> Thomas Vitins","CorenSearchBot Notification on Lydia Canaan Article <SPLIT><SPLIT> Hi there <SPLIT><SPLIT> The content in httpwwwfanooscomsocietylydiacanaanhtml is ALL written <SPLIT> by MYSELF as it was FIRST published on httpwwwlydiacanaancom so they <SPLIT> [[ckpied]] it from me not me from them <SPLIT><SPLIT> Therefor may I kindly ask you to remove the notification please <SPLIT><SPLIT> Many thanks <SPLIT> Thomas Vitins",0.00030231475830078125,0.0054631829261779785,0,0,0,1207,"Failed"
"Eat my penis  <SPLIT> Yo fuck you [[whack]] ass niggas One","Eat my penis  <SPLIT> Yo fuck you [[wuack]] ass niggas One",0.0008562803268432617,0.000867307186126709,1,1,1,94,"Failed"
"I see that the [[current]] 2nd Earl of Gowrie is a longtime friend of Charles and Camilla  He succeeded his grandfather in 1955 when he was 16 and his grandmother the Dowager Countess of Gowrie Zara died in 1965 when he was 26  Prince Charles was only 16 at that time so I cant imagine that any friendship he may have had with the 2nd Earl of Gowrie if indeed the friendship goes back that far had anything to do with Lady Gowrie having her funeral in St Georges Chapel  Odd","I see that the [[currnt]] 2nd Earl of Gowrie is a longtime friend of Charles and Camilla  He succeeded his grandfather in 1955 when he was 16 and his grandmother the Dowager Countess of Gowrie Zara died in 1965 when he was 26  Prince Charles was only 16 at that time so I cant imagine that any friendship he may have had with the 2nd Earl of Gowrie if indeed the friendship goes back that far had anything to do with Lady Gowrie having her funeral in St Georges Chapel  Odd",0.0008096098899841309,0.034591615200042725,0,0,0,1160,"Failed"
"GA Review <SPLIT><SPLIT> This review is transcluded from TalkThe Cookery Book of Lady Clark of TillypronieGA1 The edit link for this section can be used to add comments to the review <SPLIT><SPLIT> Reviewer      <SPLIT><SPLIT>  <SPLIT><SPLIT> Im on much more familiar ground with this article than with the last of your GANs I tangled with I wrote much of the two WP articles on Elizabeth David and her books so you can set me down as another foodie I blew the dust off Mrs Davids Spices Salt and Aromatics in the English Kitchen and can tell you if youd prefer to add a page reference instead of the link at ref 17 that EDs mention of Lady Clarks Thick Parmesan Biscuits is on pp 23031 of my copy the Grub Street 2000 reissue ISBN 9781902304663 <SPLIT> Some comments <SPLIT> Lead <SPLIT> Lady Charlotte Clark  dear me youll upset those strange but harmless souls who sleep with Debrett under their pillows I nearly wrote that they slept with Burkes you mustnt call her Lady Charlotte unless she was the daughter of an earl or even posher nobleman As her father was a commoner she was Charlotte Lady Clark <SPLIT> the cook Elizabeth David  she was a cook of course but cookery writer as you describe her later in the text seems a better description <SPLIT> Context <SPLIT> You tell us practically nothing of the Clarks There is a Times obituary of Sir John dated 14 April 1910 which I can send you if you havent got online access to The Timess archives which tells you more than enough for your present article <SPLIT> They lived for some years in Turin  the last person named was Henry James and I think you should write The Clarks lived here to avoid ambiguity <SPLIT> Blockquote  the parenthentic dashes should be either unspaced emdashes or spaced endashes and not hyphens <SPLIT> Book <SPLIT> I dont for a moment suggest that you must do it but have you considered putting the list of contents into two or possibly even three columns Easier on your readers eye I find <SPLIT> Approach <SPLIT> Zucchetti  la Piedmontaise  there is an extra set of closing quotes here <SPLIT> Modern <SPLIT> an inspiration for the great Elizabeth David  WPOVERLINK at this point <SPLIT> welltravelled diplomats wife  I see you have [[faithfully]] transcribed the original in which there is no possessive apostrophe Im not sure what to suggest here Its too minor a matter for a sic I think the MoS gives you licence to add the missing apostrophe silently You may like to consider <SPLIT> In the first Holt blockquote the quotation marks should be doubles not singles In the second there are more hyphens that need replacing with dashes <SPLIT> Last blockquote  more quotation marks that should be doubles not singles <SPLIT> Notes <SPLIT> Courgettes or Zucchini  capitalisation really wanted here <SPLIT> References <SPLIT> There are several mentions of Frere 1909 but no bibliographical details of the work in the refscitations section They are included earlier within the main text but I think they should be repeated here with the refs You should add OCLC numbers for both editions there too WorldCat will oblige <SPLIT> The links to the Find My Past site should include the subscription template <SPLIT> You might standardise on either page or p in your book refs Compare eg refs 13 and 14 <SPLIT> To my mind the bibliographical info for ref 14 should include the ISBN or OCLC if for some reason there isnt an ISBN <SPLIT> Page ranges ref 6 and date ranges ref 14 should have an unspaced endash rather than a hyphen and I should say the hyphen in ref 7 ought to be a spaced endash <SPLIT> Ref 15  page number lacking I can get this from the British Library after Christmas if its a problem <SPLIT> Ref 16  The Spectator should be italicised as the TLS is in the previous ref <SPLIT> Most of these are easy fixes but I really would like the biography to be addressed given that suitable sources are available","GA Review <SPLIT><SPLIT> This review is transcluded from TalkThe Cookery Book of Lady Clark of TillypronieGA1 The edit link for this section can be used to add comments to the review <SPLIT><SPLIT> Reviewer      <SPLIT><SPLIT>  <SPLIT><SPLIT> Im on much more familiar ground with this article than with the last of your GANs I tangled with I wrote much of the two WP articles on Elizabeth David and her books so you can set me down as another foodie I blew the dust off Mrs Davids Spices Salt and Aromatics in the English Kitchen and can tell you if youd prefer to add a page reference instead of the link at ref 17 that EDs mention of Lady Clarks Thick Parmesan Biscuits is on pp 23031 of my copy the Grub Street 2000 reissue ISBN 9781902304663 <SPLIT> Some comments <SPLIT> Lead <SPLIT> Lady Charlotte Clark  dear me youll upset those strange but harmless souls who sleep with Debrett under their pillows I nearly wrote that they slept with Burkes you mustnt call her Lady Charlotte unless she was the daughter of an earl or even posher nobleman As her father was a commoner she was Charlotte Lady Clark <SPLIT> the cook Elizabeth David  she was a cook of course but cookery writer as you describe her later in the text seems a better description <SPLIT> Context <SPLIT> You tell us practically nothing of the Clarks There is a Times obituary of Sir John dated 14 April 1910 which I can send you if you havent got online access to The Timess archives which tells you more than enough for your present article <SPLIT> They lived for some years in Turin  the last person named was Henry James and I think you should write The Clarks lived here to avoid ambiguity <SPLIT> Blockquote  the parenthentic dashes should be either unspaced emdashes or spaced endashes and not hyphens <SPLIT> Book <SPLIT> I dont for a moment suggest that you must do it but have you considered putting the list of contents into two or possibly even three columns Easier on your readers eye I find <SPLIT> Approach <SPLIT> Zucchetti  la Piedmontaise  there is an extra set of closing quotes here <SPLIT> Modern <SPLIT> an inspiration for the great Elizabeth David  WPOVERLINK at this point <SPLIT> welltravelled diplomats wife  I see you have [[faithfukly]] transcribed the original in which there is no possessive apostrophe Im not sure what to suggest here Its too minor a matter for a sic I think the MoS gives you licence to add the missing apostrophe silently You may like to consider <SPLIT> In the first Holt blockquote the quotation marks should be doubles not singles In the second there are more hyphens that need replacing with dashes <SPLIT> Last blockquote  more quotation marks that should be doubles not singles <SPLIT> Notes <SPLIT> Courgettes or Zucchini  capitalisation really wanted here <SPLIT> References <SPLIT> There are several mentions of Frere 1909 but no bibliographical details of the work in the refscitations section They are included earlier within the main text but I think they should be repeated here with the refs You should add OCLC numbers for both editions there too WorldCat will oblige <SPLIT> The links to the Find My Past site should include the subscription template <SPLIT> You might standardise on either page or p in your book refs Compare eg refs 13 and 14 <SPLIT> To my mind the bibliographical info for ref 14 should include the ISBN or OCLC if for some reason there isnt an ISBN <SPLIT> Page ranges ref 6 and date ranges ref 14 should have an unspaced endash rather than a hyphen and I should say the hyphen in ref 7 ought to be a spaced endash <SPLIT> Ref 15  page number lacking I can get this from the British Library after Christmas if its a problem <SPLIT> Ref 16  The Spectator should be italicised as the TLS is in the previous ref <SPLIT> Most of these are easy fixes but I really would like the biography to be addressed given that suitable sources are available",0.0022928714752197266,0.012714922428131104,0,0,0,10131,"Failed"
"The exact wording may be may but you will probably agree that a widely available releases by a notable group would be fairly unlikely to fail WPMUSICs criteria But given that the article on the group itself fails to assert its notability entirely it is probably unwise to fragment efforts on pointing this out across several pages I must say it strikes me as odd that one would take a special interest in the notability of this particular record instead of ensuring that it is not merely part of a [[larger]] group of articles entirely at odds with our notability guidelines","The exact wording may be may but you will probably agree that a widely available releases by a notable group would be fairly unlikely to fail WPMUSICs criteria But given that the article on the group itself fails to assert its notability entirely it is probably unwise to fragment efforts on pointing this out across several pages I must say it strikes me as odd that one would take a special interest in the notability of this particular record instead of ensuring that it is not merely part of a [[lager]] group of articles entirely at odds with our notability guidelines",0.00020569562911987305,0.0005349516868591309,0,0,0,1803,"Failed"
"Accuracy of Harper reference  <SPLIT><SPLIT>  You recently corrected a reference I included in the article Harper et al 2009  thanks very much for this  I found this article using Google Scholar and used the cite [[function]] to copy and paste the inline reference The Google Scholar citation is   <SPLIT> Harper G S Brownlee A Hall T E Seymour R Lyons R  Ledwith P 2009 Global progress toward transgenic food animals a survey of publicly available information St Lucia Qld CSIRO Livestock Industries Online verkrijgbaar van httpwww foodstandards gov ausrcfilesTransgenic 20Livestock 20Review 20CSIRO 20FI NAL 2012Dec20031 pdf Toegang verkregen op 9 <SPLIT><SPLIT> I can understand why you changed the publisher as this is in the document but I do not understand how you found the different publication date 2003 cf 2009  The date is particularly important because I would probably not have used the source if I had known it was 12 years old rather than 6 If anyone wishes to delete the source because of this I will not complain  Please understand I am not complaining here I am simply trying to find out if other tools are out there for checking reference details and perhaps we should be checking the details provided by Google ScholarDrChrissy","Accuracy of Harper reference  <SPLIT><SPLIT>  You recently corrected a reference I included in the article Harper et al 2009  thanks very much for this  I found this article using Google Scholar and used the cite [[fuknction]] to copy and paste the inline reference The Google Scholar citation is   <SPLIT> Harper G S Brownlee A Hall T E Seymour R Lyons R  Ledwith P 2009 Global progress toward transgenic food animals a survey of publicly available information St Lucia Qld CSIRO Livestock Industries Online verkrijgbaar van httpwww foodstandards gov ausrcfilesTransgenic 20Livestock 20Review 20CSIRO 20FI NAL 2012Dec20031 pdf Toegang verkregen op 9 <SPLIT><SPLIT> I can understand why you changed the publisher as this is in the document but I do not understand how you found the different publication date 2003 cf 2009  The date is particularly important because I would probably not have used the source if I had known it was 12 years old rather than 6 If anyone wishes to delete the source because of this I will not complain  Please understand I am not complaining here I am simply trying to find out if other tools are out there for checking reference details and perhaps we should be checking the details provided by Google ScholarDrChrissy",0.0001965165138244629,0.0006440281867980957,0,0,0,3954,"Failed"
"More [[discussion]] here Hitler","More [[diecussion]] here Hitler",0.1302834153175354,0.4888700842857361,0,0,0,110,"Failed"
"A page about Las Vegas that doesnt mention the strip is like a [[page]] on Seattle that doesnt mention Boeing or a page on Paris that doesnt mention the Palace of Versailles","A page about Las Vegas that doesnt mention the strip is like a [[pfage]] on Seattle that doesnt mention Boeing or a page on Paris that doesnt mention the Palace of Versailles",0.0003305673599243164,0.003756284713745117,0,0,0,498,"Failed"
